SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
080117.89+482717.5,-23.92685272208673,-24.05905810250145,-24.221538865690384,-24.23263536519165,-24.511999742661967,-23.363993665488668,-23.66374454732012,-24.468071392231657,-24.762208358433,-25.1232257779115,-25.95256430720296,-26.747300665841443,0
080424.27+441722.7,-23.035288348645636,-23.40765317128828,-23.80977847668253,-23.933397485034767,-24.056747332106752,-21.72994141057923,-22.47306672164497,-24.03607165740736,-24.37987490719907,-25.128202981229567,-25.555101637313395,-26.257895053347404,0
080534.68+543128.8,-24.384849478861547,-24.534004502130728,-24.753691756104864,-24.73472665341212,-25.012162123485595,-24.171957651898413,-24.05540036463543,-24.640802209954494,-24.884627128221236,-25.032717238028656,-25.28631768003244,-26.105720114967923,0
080644.42+484149.1,-22.93087208537213,-23.07293683397448,-23.30621345563355,-23.4871844548812,-23.750088459837407,-22.95603200019873,-23.11484694935056,-23.80950923726895,-24.141692362979004,-24.92495889257172,-26.20492506572267,-27.02854323564868,0
080644.65+384318.2,-22.49565399290419,-22.5948144735881,-22.831026165398427,-22.888432359803662,-23.214960768715883,-22.449005996920693,-22.46286957085368,-23.122247111380776,-24.159285685752664,-24.32235500974746,-24.893244321064337,-25.627019079195787,0
080647.67+083035.3,-23.225474724149255,-23.488902835874267,-23.919025280743572,-24.087074431666487,-24.27551632593519,-23.21251199071334,-23.1848280323638,-24.695215129136237,-24.972239481775077,-25.19288246373949,-26.23245125737335,-27.050450262155653,0
080742.12+412817.1,-23.57867240770188,-23.7142313651226,-23.933802958206968,-23.940209991906496,-24.1372761849373,-23.395869577877367,-23.58273882909765,-24.22159928089386,-24.28352669317322,-24.976274497674893,-25.549769124733647,-26.289892098584414,0
080838.84+051439.9,-22.226407353010902,-22.27227965823897,-22.494413514144306,-22.76634515710037,-23.00526766149573,-22.609442500084764,-22.80002239983261,-23.6227363182066,-23.599138945796035,-24.34498962186881,-24.655796465486688,-25.231478458263112,0
080908.13+461925.5,-25.053434302226904,-25.139910733822635,-25.373956197021297,-25.546442917398025,-25.635430935257325,-24.74326097376092,-24.78955606238124,-25.65402531561976,-25.875672670477453,-26.575800645651555,-27.31665918258417,-28.348826642670183,0
081051.08+174035.0,-22.618940788096698,-22.77040206014132,-23.0385311113822,-23.179313295044206,-23.49136448622275,-22.48158883742773,-22.53291555961551,-23.92532101362633,-24.000649452768545,-24.263990514283304,-24.784665572665247,-25.318170679205647,0
081054.73+501319.5,-23.4828193065356,-23.48665403280888,-23.669352789639174,-23.759278883075943,-24.06143066292257,-23.014700971951505,-23.17629279006122,-24.17284385248013,-24.526269571744496,-25.141580233831405,-25.76871679021855,-26.36774485555001,0
081222.99+461529.1,-22.81157273794709,-23.01725867246039,-23.225351536830708,-23.36538539923429,-23.583031615311477,-22.63599040382873,-22.575257187753184,-23.302794477324845,-23.66518390880608,-24.035603485694704,-24.58767326515127,-25.153861119935137,0
081329.29+483427.8,-21.784009593031804,-22.00248057257784,-22.330628047279067,-22.53474598709657,-22.75394834084996,-21.23454049067269,-21.17017579785565,-22.94971983067047,-23.211414610089022,-23.509750820290577,-23.84014912005904,-24.308399368962164,0
081335.58+280901.8,-22.30737333600512,-22.534767501022948,-22.898607463436036,-23.05198404770841,-23.221764637247546,-21.425905589025135,-22.082484827490138,-23.658750591564512,-23.91184809848249,-24.50161070257734,-24.800610286274225,-25.4560316299304,0
081422.12+514839.4,-23.27215247823402,-23.385753925861486,-23.594054044526413,-23.663605793795824,-23.919306893311852,-23.128782997979663,-23.0495600993686,-24.11136021667063,-24.572819330244634,-25.0383032283183,-25.343698643667064,-26.23003544474237,0
081528.88+333254.2,-22.936153060786456,-23.199193157803798,-23.485033584296357,-23.576019918621505,-23.73373486532105,-22.79199624616333,-22.9986678666816,-24.190412501524463,-24.49594548048024,-25.080768745094776,-25.911000882958422,-26.806049799818062,0
081558.06+501232.2,-23.256780789701423,-23.680190964241145,-24.17766075032165,-24.429971680729256,-24.620880498293243,-22.64952777764756,-22.84430041924119,-24.67643714785988,-25.2412880994898,-25.664915971718205,-26.279236138794975,-27.163971125654378,0
081559.23+274107.5,-23.46965979586925,-23.574570655553355,-23.705507245473655,-23.734058417240583,-23.961559372242498,-22.424544968664943,-22.583749950800488,-23.670560159099157,-23.72774742188537,-24.471487977583624,-24.81582872884472,-25.61562182933736,0
081724.18+292538.7,-24.173239385899567,-24.2369318629251,-24.51733692173044,-24.501160372883824,-24.639726826181025,-22.737285002275293,-23.36124250654585,-24.67143567421078,-24.889050882670077,-25.39165586019695,-26.019592580227695,-26.67293196998961,0
081931.20+334837.5,-23.486742404468117,-23.872173397394217,-24.326417296087158,-24.431749921930603,-24.825438583162324,-22.414028120019417,-22.93005438951437,-24.916132102316247,-25.36803292936129,-25.94135718831845,-26.76005281638088,-27.55954649161325,0
082024.21+233450.4,-23.66415609006133,-23.80609902732895,-24.115199534492035,-24.09879397264761,-24.323393768099653,-23.37627687032341,-23.3653209777864,-24.185442781252583,-24.789488681586697,-25.216090487294345,-26.00157835349848,-26.682355168743992,0
082045.36+243152.9,-24.63171474757452,-24.779256144075664,-25.02518127586848,-25.05824818933346,-25.104877658394496,-24.29363658320302,-24.25661889341432,-24.868530784674984,-25.063946147840383,-25.42438563159195,-26.442631038952097,-27.327865619282942,0
082148.23+555916.6,-22.813041948561136,-23.043186755191904,-23.37956699318244,-23.40194927184621,-23.643744217054472,-22.671055739034077,-22.68650235891664,-23.4830412205736,-24.00085978143897,-24.74798847836309,-25.407331057557727,-26.17281958231909,0
082152.93+582122.2,-22.33506051932537,-22.48591081600892,-22.54406761940802,-22.80780970839564,-23.048091892894064,-22.039922225970503,-22.09635649375018,-23.22567224439653,-23.534419490458347,-24.014074844353093,-24.54237230952607,-25.271109176500197,0
082301.12+132716.2,-23.280733746218285,-23.42015003895749,-23.65879387089914,-23.71436688119911,-23.8604098167674,-23.238219337747555,-23.05048617541394,-23.874758795285747,-24.519110163403404,-25.301531578640606,-25.92127421502633,-26.86527499978857,0
082308.37+512330.6,-22.0235899045133,-22.25892567939936,-22.65070830590746,-22.82200349362541,-23.01986457071912,-22.071752712637352,-22.271363395937097,-23.604371123482306,-23.817315758136093,-24.281196905636897,-25.00000819629929,-25.63647394623496,0
082329.15+473205.1,-23.51591266328528,-23.748922778195883,-24.108089511904797,-24.172058560952262,-24.386226988464777,-23.220294820946425,-23.16999766233018,-24.462491350699608,-24.689030286574248,-25.27615702284693,-25.96157188262948,-26.77666966870614,0
082531.78+345751.8,-23.481282098847583,-23.632301633804836,-23.945477392154068,-23.88709293045093,-24.099251917578112,-22.227379597566216,-23.17271087384829,-24.092150970548136,-24.77888966940715,-25.313954019760104,-25.99141325418338,-26.807110495439048,0
082621.52+242817.6,-21.533712456707853,-21.71848740855038,-22.03453321022953,-22.23642809948712,-22.526041107895335,-21.106478587803387,-21.145132748506192,-23.138223627841786,-23.807968409270103,-24.401813206718654,-24.474134761046592,-24.973166052205787,0
082658.56+190921.5,-22.644996635811545,-22.8442636727007,-23.004914266820283,-23.123787809483066,-23.53544154583137,-22.788946952019163,-23.02150465201561,-23.60791390499653,-24.195511600289457,-24.296903923049467,-24.87040094677769,-25.712067008877764,0
082732.69+142339.3,-21.895264801069597,-22.35113412146256,-23.02873261368861,-23.18517612086564,-23.37278452811205,-19.47495278543607,-20.517069968499285,-23.623795410625,-23.925302304160272,-24.405782114477937,-24.76692473541833,-25.26144077850137,0
082758.52+233302.9,-23.81811683556116,-23.99328578881163,-24.2029895513378,-24.24170621040525,-24.463337935625333,-23.83320349074163,-24.025618568331748,-24.561714021359503,-25.0666950191831,-25.60420936400369,-26.257518570463645,-27.00155720104492,0
082802.14+514930.6,-23.425405571476723,-23.636926864704986,-23.79548028473267,-23.87880687001884,-24.10016286602661,-22.66005602100142,-22.72379478139837,-23.902625623213645,-24.416373793370354,-24.961528045286563,-25.106842805532583,-25.880088716252533,0
082958.79+513044.5,-23.937580230694223,-24.161960820982294,-24.44723067912798,-24.47955319307704,-24.82949060338395,-23.70836282197792,-23.730773127068392,-24.695485425050872,-25.1822384071478,-25.759343416482228,-26.506896793431903,-27.18427510777237,0
083052.08+241059.8,-24.678561138237143,-24.884058834003124,-25.302188477331164,-25.54275260748596,-25.763075961852124,-23.32574292217687,-24.064427156073112,-26.17150053932623,-26.596220878289618,-27.036643774982707,-27.44432457153478,-28.28274994973894,0
083109.39+143448.9,-24.316276141691944,-24.40686865043852,-24.65305470074753,-24.673608587439347,-24.793660177771933,-24.16691553016999,-23.810106311569463,-24.943174440818016,-25.498202372420597,-25.828399913811243,-26.6416220325946,-27.44874674600597,0
083111.65+345927.6,-22.77875543638436,-22.96261756136913,-23.296058759525906,-23.323102461073965,-23.62982933802327,-22.7819124181192,-22.666388230205698,-24.206365000527587,-24.432339483487134,-25.065245546462307,-25.07953380334702,-25.928697965496696,0
083212.88+105618.5,-23.04315330961941,-23.34724034468896,-23.53560132561879,-23.67715577718448,-23.9539831800352,-22.91659968326549,-22.855214170873207,-23.853524466301536,-24.226061630474565,-24.711739303981886,-25.488088231325296,-26.42241098075662,0
083312.40+401121.1,-22.49023317847012,-22.85333520148108,-23.348347537818825,-23.384145146384025,-23.634813387182437,-21.743404328526587,-22.18132261563562,-23.79387991259748,-24.352696149502737,-24.77800928230789,-25.412446310272507,-26.212854512445876,0
083331.02+281430.9,-22.84946347822589,-23.00178297461049,-23.31334258583125,-23.36944948565328,-23.622447838888892,-22.73518530463462,-22.584656266641744,-23.884541664270564,-24.124559394566877,-24.57377368908561,-25.23798779412763,-26.20915310547237,0
083413.36+590301.4,-21.908734238469474,-22.182553695300506,-22.486412251424174,-22.57050032863215,-22.84865147627496,-21.840057039998605,-21.77935186498776,-23.328355314589096,-23.610234570853187,-24.14985151514332,-24.52353403105448,-25.2258937922219,0
083443.80+382632.7,-22.486623832216686,-22.683449182141526,-22.92743672548229,-23.02014969784583,-23.344991842660445,-22.411458377465397,-22.628482008024456,-23.50335131088045,-24.000394631839985,-24.537853742252043,-25.03388113511379,-25.70756047510424,0
083446.95+371656.0,-23.65268821031574,-23.766600426844,-24.192784169876013,-24.279607219396087,-24.515706582687837,-23.819690033837148,-23.51552680929879,-24.40423277952512,-24.932438928457337,-25.20100206488402,-25.956711367876668,-26.879504387452343,0
083510.36+035901.1,-23.41129058214098,-23.655182491299215,-24.00081070483902,-24.097663301481724,-24.26142226713669,-22.76414696772822,-22.975892582575923,-24.297398761581707,-24.8606164707014,-25.44411706914253,-26.05499925016508,-26.94558225951369,0
083535.80+245940.1,-24.113569037867933,-24.38784172517261,-24.792788713434536,-24.83913471964479,-25.058584361052016,-23.51775929651744,-23.87431623931862,-25.48208857584927,-25.88687779410622,-26.51149329743369,-26.869716652030384,-27.56039856665196,0
083643.57+072905.7,-23.76257583285097,-23.926875499219783,-24.078016502230604,-24.07982845673621,-24.219196163169865,-22.38045124764158,-22.99086255521589,-24.2636313882538,-24.857844343229655,-25.625408377167656,-26.154203072134734,-27.06118464104117,0
083717.89+191648.0,-21.43535974488342,-21.65287270284492,-21.96323682444494,-22.18760129345548,-22.57883350560849,-21.34482224717419,-21.756253171581363,-22.6047299496551,-23.121894004296504,-23.365757617841137,-23.914779504672367,-24.61669075141109,0
083817.01+202804.9,-22.20836903424325,-22.376948670164417,-22.62694207789426,-22.737228152126296,-22.907135769548614,-22.152340897588505,-22.46906354083608,-22.580645876801924,-23.60046972368928,-23.793431052365275,-24.79834241533313,-25.34667743262753,0
084021.91+101723.7,-23.544488193910738,-23.75144648461356,-24.13520024341558,-24.27349762334357,-24.42434809658696,-23.634636186279117,-23.46448693560404,-24.47043023306735,-24.7838218876557,-25.292517251204664,-26.03002507535485,-26.95548433935263,0
084143.96+130356.8,-24.468328113683757,-24.756093247299912,-25.159251304071564,-25.25549714160383,-25.43156383630785,-23.62657249059307,-24.14352760394558,-25.337086973746626,-25.704681222907144,-26.37872079039927,-27.1836639837945,-28.049084846230645,0
084252.54+342333.7,-23.39191363028183,-23.64837080609782,-23.81039677677229,-23.721011761272266,-23.89473363113214,-22.8940186592752,-23.289268584177343,-24.1812871248652,-24.443909497682764,-25.121798004418192,-25.594527936107536,-26.57774422914797,0
084305.35+132317.3,-23.256547233544214,-23.37991150512437,-23.77123512132455,-23.84988460219568,-23.99377156908595,-23.005946234501543,-22.961790626356333,-23.730900224980356,-24.09972964294417,-24.835484833281445,-25.90706686346856,-26.8234515083515,0
084311.38+405027.5,-22.76446116512213,-22.967338006332152,-23.16582937665423,-23.256556511864037,-23.50036265131883,-22.357305996508227,-22.68513072037347,-23.62142006340449,-23.815992586297945,-24.559252343622,-25.168704046101883,-25.949512150909413,0
084433.01+380135.1,-22.162044698658683,-22.505343803966696,-22.91005904893398,-22.96122433689968,-23.29034174127,-21.633447789723157,-22.083042176864467,-23.310241047585777,-24.036012468865447,-24.4095404887088,-24.919679798487845,-25.608080213351627,0
084437.98+412432.5,-23.014029004302657,-23.306437555437025,-23.556693915257487,-23.72678115894741,-23.924527614629117,-21.038069452320286,-21.69320923441688,-24.154321390615085,-24.64410978636056,-25.49480944493735,-25.810944969094358,-26.551730012770644,0
084504.21+542611.9,-21.73216178790937,-21.80581076430251,-22.05136614680234,-22.193615082690627,-22.301792178005105,-21.070705852754315,-21.763350855612185,-22.52869579650701,-23.13851738418919,-23.511898421912687,-23.921818800438608,-24.631254809005384,0
084536.09+273847.3,-23.069701319740386,-23.267487733838863,-23.527015969507115,-23.566766014895396,-23.824741993095117,-22.974870509289342,-22.72149772983031,-24.06808081397945,-24.060663592101555,-24.666710610761225,-25.27364206779266,-26.150756505004228,0
084650.29+492212.0,-22.4882174921923,-22.803162467847308,-23.247329714450984,-23.349309423509396,-23.53308952241169,-22.08610450262724,-22.069653298591074,-23.638605922185324,-24.07684462818004,-24.548923820355306,-25.349530986786803,-26.15452425154388,0
084707.38+571617.6,-22.393110283763487,-22.678711972674893,-23.145262661122217,-23.171491418516364,-23.403351935358355,-22.13763517645172,-22.02839363852373,-23.376684641305125,-24.26246257810733,-24.65910058909732,-25.411542238703746,-26.2131165096154,0
084720.11+420250.2,-22.291769168788893,-22.46639858451219,-22.662979274370397,-22.716287965114635,-22.993052676553354,-21.835553762540183,-22.0082522613557,-23.18420508843093,-23.68411276153302,-23.82054093786624,-24.236170914314386,-24.863545361231115,0
084746.86+230914.8,-22.57426552655896,-22.851056553830187,-23.3032280812126,-23.43501927238577,-24.109914059470547,-21.436206196252712,-21.96958611516721,-23.89827155978903,-24.60445529304148,-24.87798888868292,-25.79037531062598,-26.54775984398377,0
084748.42+315713.4,-23.459521274136332,-23.661861753404903,-23.95035304027533,-23.923994930720877,-24.11552195486008,-23.66387940218785,-23.971820369976157,-24.468703797295014,-24.69260283988537,-25.11025670284501,-25.765633295969906,-26.600177393438827,0
084902.60+300235.2,-24.90798143254381,-25.08307798464232,-25.39854558195524,-25.42293926723513,-25.468033558637448,-24.77339340053817,-24.8303591944982,-25.581349828072597,-25.89954409625315,-26.309429525851275,-26.929217026363588,-27.889292777158865,0
084931.22+561938.4,-21.7753356530486,-22.063334564805416,-22.523671787584664,-22.682815914463948,-22.82310890084453,-21.52112430527527,-21.522423663809345,-23.367012895263983,-23.8617552656965,-24.008509384848093,-24.6347244258619,-25.244771293217447,0
085042.91+183006.1,-22.384974461742075,-22.4857607065579,-22.670024632080143,-22.8300211850136,-23.096163358085352,-22.343886062152414,-22.29665547117949,-22.96451017339791,-23.32757322527067,-23.90068651811408,-24.399222250109684,-24.91228807573624,0
085102.97+512442.4,-23.05144728850118,-23.281756771384742,-23.695945265980104,-23.75394439987504,-23.926438047987727,-22.82999147514527,-22.99637769653331,-23.94332070761037,-24.186315712954343,-24.74011870175984,-25.68183971401488,-26.435850513699155,0
085116.14+424328.8,-23.489100931610853,-23.508902737265508,-23.86300352544235,-23.95626022139001,-24.08873781532986,-23.38089092423648,-23.507029582541165,-24.06384190651447,-24.66318784042733,-25.25295276054647,-25.79970694129869,-26.69486912767332,0
085201.53+422958.5,-23.369561964066776,-23.52145627384251,-23.868858048310447,-23.960243946969424,-24.16038753382568,-23.112501206388032,-23.007154115089804,-24.071499821887524,-24.673311666808672,-25.452693606489795,-26.546005349388142,-27.49523676181012,0
085206.14+465050.5,-21.665157523540973,-22.008429040863987,-22.51113153417415,-22.70762359925033,-22.95191643017553,-19.72868877683961,-20.55811251256005,-23.60057596653511,-23.9223248902578,-24.370309763684023,-24.294197776067097,-24.996388462046948,0
085206.43+401217.2,-22.56990509099535,-22.78357618735137,-23.266293891776265,-23.340153579995743,-23.438853520766617,-22.174037226097028,-22.64215992759045,-23.24953110066743,-24.13487123580116,-24.43989770132783,-25.45076056731894,-26.232551723625534,0
085242.39+442522.4,-22.36898262450624,-22.712328293361363,-22.957804947153708,-23.00229389976819,-23.28279249847465,-21.46291794737135,-21.55430623127915,-22.911440912363517,-23.57161950896085,-24.197645787974288,-24.5685553897724,-25.36763519903501,0
085327.45+502938.2,-23.45970420705518,-23.625898420166106,-23.70813220560966,-23.85348295765654,-24.02846720988437,-21.97577758463008,-22.817700459929814,-23.920249805221907,-23.99790449387938,-24.82291409448136,-25.38693032222776,-26.322387402209035,0
085334.23+434902.3,-24.268587238770923,-24.572716118686905,-24.953512815093188,-25.04569431208276,-25.194559676951187,-23.62252769212982,-24.072758613205966,-25.550285192079112,-25.888242652163957,-26.561468013312968,-26.89164501114975,-27.812525906625982,0
085357.87+463350.6,-22.704787260295284,-23.078495008183825,-23.47760003469037,-23.72821394632235,-24.04618189215408,-21.327210200105853,-21.877334506069317,-24.05248839721193,-24.549491347766292,-24.82996388003885,-25.387585338436267,-25.99670673129464,0
085502.06+083847.1,-23.14357560932429,-23.40291486695344,-23.802772841572903,-23.944555257827066,-24.075679616397004,-23.075425577141008,-22.917750559007136,-24.5010292465757,-24.755882431863437,-25.36196847894924,-26.045031079763117,-26.778295313590867,0
085502.45+323918.3,-24.089470197788543,-24.09729202421828,-24.44971262564092,-24.534466572447148,-24.70420747819521,-24.11058362224212,-23.706390135394923,-24.564817661288934,-24.77796274992957,-25.48018107699224,-26.18219560841192,-27.03991346351111,0
085516.20+561656.7,-22.66141778776244,-22.87663264238698,-23.088849191102742,-23.162752958884468,-23.494775207286672,-22.489030792442023,-22.661182620740817,-23.570605241449115,-24.18260194144557,-24.417599524548056,-24.18329357129524,-24.84663773635214,0
085516.79+150535.6,-23.106956542556283,-23.44573758399629,-23.69907535378621,-23.74158928338214,-23.925026979168663,-23.55694689567533,-23.50153610609516,-24.2280479016641,-24.72322269529356,-25.153823061819217,-26.15903186012335,-26.81554498188189,0
085559.00+005745.4,-22.75008157268987,-22.9864512787611,-23.15519555421365,-23.236297404226203,-23.46033048858927,-22.8426826649451,-23.0000847127241,-23.66245351805427,-24.09166782653279,-24.865465388636075,-25.650129671360556,-26.41115001668351,0
085601.97+210908.5,-21.96526626943253,-22.09036313844157,-22.29813171449968,-22.410595544811905,-22.841648029793216,-22.1329146205617,-22.15646974695111,-23.37877973733166,-23.619466827022432,-24.17585606699196,-24.142227248298692,-24.754190146088902,0
085632.99+595746.8,-23.45825449601869,-23.4630924745862,-23.62898201338995,-23.72989830674605,-23.8844982510922,-22.76386703813615,-23.04673163010824,-23.954260630456183,-24.15599872622607,-24.72872404439361,-25.83332878633912,-26.466525719313537,0
085643.71+413444.9,-24.1068714433272,-24.177019472913194,-24.437200881802912,-24.31772745314268,-24.555087979835463,-22.798255688092407,-23.29023440612825,-24.67780082698472,-24.90295374176062,-25.38150549766369,-26.09768727168285,-26.851343621573317,0
085648.66+141321.9,-22.495486209734644,-22.786211571675743,-23.11485421295944,-23.20004000282563,-23.38011209168587,-22.34498709990413,-22.64169277224534,-23.02561124458999,-23.57357943366398,-24.339081919254117,-25.18452719613964,-25.946661839599592,0
085706.35+190853.5,-23.2141639595028,-23.32765104998769,-23.741574621340124,-23.7834345966894,-23.961780139064924,-21.638872478253237,-22.369889544354045,-24.326657071712702,-25.14458895238236,-26.055700640860007,-26.79519995762305,-27.49658856985708,0
085752.19+462152.7,-23.912747247631295,-24.050276661739773,-24.28306728504669,-24.29867077926495,-24.52123545327693,-23.424751945969923,-23.519945732113484,-24.62028656006313,-24.93108021132474,-25.4822287435476,-26.125410746337828,-27.061576612669334,0
085905.54+310522.9,-23.404769922900098,-23.67045814819412,-24.101180360972226,-24.179793622744377,-24.32401948972402,-22.444411524475598,-23.27100752084864,-24.643893880894563,-24.861519946401927,-25.47733850331329,-25.641453049938114,-26.36374311346236,0
090026.51+204158.7,-23.695320585999085,-23.85788245175368,-24.163168155097186,-24.40282413412292,-24.508069081581457,-23.369890586932183,-23.44771978812772,-24.788893072441912,-25.0952741493459,-25.846947848834176,-26.90951339781433,-27.875381601771096,0
090423.31+400704.6,-23.699984355881316,-23.80007213399409,-24.102913994373665,-24.037993471492214,-24.17376162135461,-23.561274429241703,-23.60234221132691,-24.28369876891935,-24.641328703494565,-25.288601805402465,-25.942149786341357,-26.74842442683668,0
090511.05+182716.5,-22.34440818876284,-22.436598369667085,-22.686113017219267,-22.7880131401434,-23.124566132152133,-21.851852060567023,-21.985605136066717,-23.56346558964694,-24.13762411693889,-24.601589918962667,-25.0927130682807,-25.837687425131303,0
090549.23+270558.8,-22.738416314152133,-22.966640960295543,-23.232936791624027,-23.28788404353765,-23.55615158720132,-23.228822607798296,-22.98193076740605,-23.46108588071728,-24.296110660402935,-24.709205055822995,-25.16762160854229,-25.93158416100804,0
090615.93+121845.6,-24.162687449193086,-24.291594658180784,-24.61373663887975,-24.624965608761407,-24.728435898204392,-23.63439765794072,-23.79923318915947,-24.6752389865216,-24.989418905866145,-25.59540059089189,-26.13373156261886,-27.01866466829593,0
090820.56+083513.3,-22.68135089987637,-22.887768649921025,-23.196535521482645,-23.242198586094144,-23.36831875026229,-22.370610299755715,-22.68902103328956,-23.508030446534068,-23.945910827570398,-24.632951728486272,-25.2606305323506,-25.94061295391568,0
090821.33+273614.3,-22.720449169272253,-22.94147728272255,-23.217968382849648,-23.22374659175467,-23.4978672902788,-22.2835035167139,-22.49351535603518,-23.299414172251414,-23.821484873613617,-24.232183035750985,-24.899787564225544,-25.69287354565694,0
090847.39+494006.0,-23.31987030965748,-23.815345363294973,-24.308743582206223,-24.40729831533621,-24.69373771598722,-21.81838318425376,-22.00575029885716,-24.58905565559265,-25.03098565366529,-25.571516729346463,-26.08947588443743,-26.9230111294424,0
090902.21+345926.5,-22.99626754618411,-23.48140378472011,-23.77345937258368,-23.92924660056709,-24.110458493585146,-22.28996051517815,-22.691478459031693,-24.345591685710467,-24.66618461710837,-25.318884209875847,-25.93765532001017,-26.954136471685807,0
091029.75+101413.5,-23.306820572191278,-23.45648825212285,-23.673120297017253,-23.684087211320172,-23.93663853155463,-23.40953324661543,-23.38061738525572,-24.004861211565892,-24.49056103241538,-24.79477362765944,-25.807091275586984,-26.6124237310171,0
091110.49+260312.6,-23.74721270666226,-24.03087465988743,-24.27124604653128,-24.318199666648194,-24.50144799287684,-22.849753774207624,-23.781361500593714,-24.96850105342427,-25.245779790612417,-25.73444009230768,-26.02851078680267,-26.81267446788312,0
091120.83+172232.0,-23.610976724649632,-23.722949712829557,-24.055848162983597,-24.19297579735138,-24.306195957267384,-23.365749242539703,-23.36128014576804,-24.41989611206912,-24.860318836488428,-25.61265817787434,-25.935175207498112,-26.91368091437368,0
091217.74+245037.8,-25.441444688581463,-25.660558651584704,-25.929498182970065,-26.03636845923803,-26.17237684483616,-25.79438409096073,-25.57202384117234,-26.19619987886261,-26.46764925579087,-27.09486339777929,-27.83823006213402,-28.854792536122524,0
091244.03+460236.5,-22.907669191612253,-23.10134653447765,-23.266555794571303,-23.40960706598514,-23.686387052371416,-22.961363503832207,-23.04795024780788,-23.611356980501327,-23.72407786694051,-24.19778609063843,-24.97354557118636,-25.772548451707173,0
091257.07+275646.7,-23.392355965675875,-23.516282403560947,-23.861092141573614,-23.90860353281732,-24.11917549508644,-23.309050063715084,-23.321345374332832,-23.696457961509108,-24.247790174113128,-24.55571894954122,-25.654137468415342,-26.46953244209038,0
091333.66-004250.9,-23.035394572768247,-23.269364986789807,-23.555889021875736,-23.6762009163788,-24.07463780011653,-22.02812651647066,-22.494493301920595,-23.87337510933266,-24.22239943529388,-25.00592120327497,-25.32149111650341,-26.16522015632208,0
091354.35+224843.3,-22.092316350353784,-22.6625292122882,-22.86501537133183,-22.901938737638957,-23.16631054461673,-21.69793499374324,-22.3328048900392,-24.482769320543927,-24.625346375809407,-25.244656571346365,-25.462775683895558,-26.27519516943609,0
091451.41+421956.9,-23.520584888474215,-23.75540656884329,-24.14263755419437,-24.239940734216884,-24.43501073749461,-23.173128157610076,-22.93305450891281,-23.925465927487725,-24.52323169029271,-24.971331394905583,-25.782007651114007,-26.714284340098622,0
091557.30+292618.3,-22.345652784823887,-22.749654026870186,-23.18262930295977,-23.355725714032456,-23.5773210713691,-21.409506474017256,-21.58233998734476,-24.08215285120531,-24.373850024212384,-24.900056843861854,-25.07421377480814,-25.859189978863647,0
091602.61+210616.9,-22.300052022603744,-22.59133362278768,-22.970314233452807,-22.98117864349256,-23.22269274420832,-21.63756449529477,-21.90611016631162,-23.285587697961574,-23.901333455033534,-24.53326335393865,-24.80352919118756,-25.707240792727685,0
091702.38-004417.5,-23.82626032603542,-23.9292903166255,-24.040574092410303,-24.11454132973545,-24.37804386769136,-23.562889878240178,-24.07041860779887,-24.11546145737508,-24.427640616098515,-25.179208178155577,-25.480801804823574,-26.231030709307213,0
091715.91+505646.4,-21.680571532788235,-21.80065577485536,-22.157281866921643,-22.316084588792062,-22.64580571336725,-21.18626638528027,-21.396448154857804,-22.818434379385774,-23.23845562602128,-23.94283345165488,-24.163218618655947,-24.64245751199787,0
091916.16+205433.0,-22.02713515227565,-22.52984414876488,-22.77439438230471,-22.83353351440228,-23.303897435171987,-22.53734980349868,-22.69307919718762,-24.68177833992898,-25.067404632301265,-25.531284995829957,-24.87812600807648,-25.60048315774609,0
091930.31+110854.0,-23.423363303678716,-23.615681478122976,-23.756299617771944,-23.847752393181818,-24.077713023392448,-23.030500385811727,-23.251033506284276,-23.92869508297015,-24.32069332223173,-24.982731995400407,-25.552983651608827,-26.28531737834416,0
091941.14+534551.0,-22.11638739172553,-22.55467829741654,-22.850944875150667,-23.223117058037715,-23.448426249663648,-22.60533435768822,-22.73346477397468,-24.192882477076783,-24.57171186451546,-24.85300292656875,-25.42067959718062,-26.17577495747309,0
091957.60+510609.6,-25.093559303503746,-25.173997660726904,-25.3724040194768,-25.41775938454548,-25.54084794432588,-25.044733332809205,-24.871869491057318,-25.181227878900952,-25.55369391991437,-26.07493479945182,-26.76183506248458,-27.552162898934892,0
092020.79+280034.6,-23.382433818714745,-23.58500728915043,-24.02770601817799,-24.13757141554236,-24.331914479041917,-22.601844281234943,-23.086361846321974,-23.866716963250955,-24.1135825332646,-25.22991791647905,-26.108686355125226,-26.956795621040754,0
092103.64+252026.1,-22.374481263422645,-22.50544555183748,-22.74472831593749,-22.929160745370424,-23.263852967316755,-22.422925424523733,-22.392477811096096,-23.563770998460004,-23.84485421766718,-24.15568803312953,-24.577501175262658,-25.32357264539304,0
092151.23+175855.5,-22.10450663405111,-22.370855595912317,-22.91932979413945,-23.05705024512368,-23.20936451276529,-21.03021111791812,-21.69418423441584,-23.176353874417817,-23.870883687186463,-24.39972604515812,-25.282376607069164,-25.989462918730933,0
092223.08+062753.7,-23.50077183035913,-23.67127557179086,-23.984510269697363,-24.106825676033097,-24.21271936865006,-23.31142614029122,-23.32475903807884,-24.166373669446557,-24.334732532203624,-25.32317178085884,-26.14114842337539,-27.07157581037992,0
