Z,PSFMAG_u,PSFMAG_g,PSFMAG_r,PSFMAG_i,EXTINCTION_u,EXTINCTION_g,EXTINCTION_r,EXTINCTION_i,SN_MEDIAN_ALL,DM,K_u,K_g,K_r,K_i,M_u,M_g,M_r,M_i,u_g,g_r,r_i
0.27551791071891785,19.138803482055664,19.090076446533203,18.779008865356445,18.62382698059082,0.2456175833940506,0.19138355553150177,0.13239826261997223,0.09838609397411346,25.57984733581543,40.8119296208405,-0.252993879933521,-0.10620567306714788,0.05720772458419962,0.2367579546956393,-21.66574984224537,-21.807031056771653,-22.222526742688228,-22.523246688919436,0.14128121452628406,0.41549568591657504,0.300719946231208
1.0328068733215332,17.282243728637695,16.740530014038086,16.421175003051758,16.400222778320312,0.21670196950435638,0.16885271668434143,0.11681152135133743,0.08680348098278046,71.969482421875,44.24612129757067,-0.3726946200299487,-0.38536831540933303,-0.26889409270201103,-0.07847225188208419,-26.807884918407378,-27.28907568480759,-27.672863723168234,-27.854229748351052,0.48119076640021063,0.38378803836064534,0.1813660251828182
0.2503526210784912,17.433496475219727,17.28778076171875,17.118759155273438,17.032182693481445,0.19854392111301422,0.15470407903194427,0.10702356696128845,0.07952997833490372,53.76931381225586,40.57502055537006,-0.236031875868022,-0.08156549976271199,0.07653364684383726,0.12479402495591843,-23.104036125395325,-23.360378372920543,-23.63981861390175,-23.747161865179436,0.25634224752521817,0.2794402409812058,0.10734325127768685
0.4760024845600128,17.395410537719727,17.193756103515625,17.37114906311035,17.305198669433594,0.2507030963897705,0.1953461617231369,0.1351395696401596,0.1004231870174408,34.40648651123047,42.19906408552921,-0.2254115447519993,-0.288290617772391,0.098909615204058,0.03639208470700633,-24.828945099447253,-24.91236352596433,-25.061964207263074,-25.030680687820063,0.08341842651707765,0.14960068129874315,-0.03128351944301144
0.9218442440032959,18.032793045043945,18.182170867919922,17.774267196655273,17.897682189941406,0.13529080152511597,0.10541767627000809,0.07292746007442474,0.054192915558815,35.274837493896484,43.94220339685011,-0.3481400775267546,-0.38819287870484936,-0.1884116064272286,0.003304353482489068,-25.696561075804528,-25.477257326495348,-26.052452053842035,-26.102018475950008,-0.21930374930918006,0.5751947273466875,0.04956642210797213
1.9105358123779297,18.3970947265625,18.415388107299805,18.32546615600586,18.059467315673828,0.0988319143652916,0.0770091563463211,0.05327457934617996,0.039588723331689835,27.383283615112305,45.88898151636461,-0.8361327808259125,-0.5980361740164828,-0.3093938957364381,-0.3875506496708008,-26.754585923341487,-26.952566391394644,-27.30739604396849,-27.48155227435167,0.1979804680531565,0.3548296525738479,0.17415623038317918
0.21524593234062195,18.658872604370117,18.336408615112305,17.87149429321289,17.547748565673828,0.2998005151748657,0.23360253870487213,0.16160514950752258,0.12008994817733765,26.800052642822266,40.2049290324386,-0.2109275800104944,-0.05666850337840228,0.10785323851232452,-0.021836890598047404,-21.634929363232853,-22.045454452652763,-22.602893127245554,-22.75543352434406,0.4105250894199095,0.5574386745927917,0.1525403970985053
0.9723284840583801,17.3348331451416,17.246135711669922,17.071731567382812,17.196847915649414,0.09823454171419144,0.07654368877410889,0.05295256897807121,0.03934943303465843,42.34006881713867,44.08470456126905,-0.3623812458759118,-0.3783096775215443,-0.22160397288888367,-0.03176283070371007,-26.485724711965727,-26.536802860851694,-26.844321589975426,-26.895443247950585,0.05107814888596707,0.307518729123732,0.051121657975158996
1.3550816774368286,19.14322853088379,18.66959571838379,18.147083282470703,17.98503875732422,0.11019197106361389,0.08586083352565765,0.05939812958240509,0.04413917660713196,28.31206703186035,44.973128076887136,-0.5259086794033165,-0.4339128103659622,-0.3540471433773346,-0.23993021352064173,-25.414182837663645,-25.955480381663044,-26.5313957806215,-26.79229828264941,0.5412975439993986,0.5759153989584576,0.260902502027907
0.14850258827209473,19.033153533935547,18.680191040039062,18.11406898498535,17.69043731689453,0.24485142529010773,0.19078657031059265,0.13198526203632355,0.09807919710874557,27.375015258789062,39.31330564998845,-0.1527814796684435,-0.010859049321461912,0.18127802822093897,-0.08106425318690233,-20.372222061674567,-20.81304213093852,-21.51249995526036,-21.639883277015763,0.44082006926395323,0.6994578243218399,0.1273833217554028
1.6197845935821533,18.90410614013672,18.75412368774414,18.70717430114746,18.45595359802246,0.14684785902500153,0.11442285776138306,0.07915720343589783,0.05882228538393974,25.5994873046875,45.44976535708871,-0.5905995859518169,-0.5422683857728778,-0.30358779886258574,-0.36700606186864304,-26.101907490025173,-26.267796141333072,-26.518160460514558,-26.685627982581543,0.16588865130789898,0.25036431918148594,0.16746752206698545
2.233,19.087923049926758,18.57903480529785,18.429954528808594,18.17452049255371,0.24547049403190613,0.1912689507007599,0.13231897354125977,0.09832717478275299,28.143428802490234,46.30175575157554,-0.4022290655531838,-0.7293188043542809,-0.4036927596341874,-0.3426843464518263,-27.057074130127507,-27.184671092624168,-27.60042743667402,-27.882878087352758,0.12759696249666064,0.4157563440498535,0.28245065067873654
1.9159480333328247,18.713794708251953,18.443939208984375,18.250768661499023,18.109851837158203,0.22637367248535156,0.17638882994651794,0.12202497571706772,0.09067763388156891,26.24769401550293,45.8964884560263,-0.8368760262667689,-0.599232179655368,-0.31118457211860534,-0.38524334397482707,-26.572191393992927,-27.029705897333073,-27.456560198125736,-27.492070908774835,0.4575145033401462,0.4268543007926624,0.03551071064909905
1.762,17.86313247680664,17.73850440979004,17.751049041748047,17.52802848815918,0.1606919914484024,0.12521010637283325,0.0866197720170021,0.06436777114868164,34.915061950683594,45.67391975846688,-0.7649041034443196,-0.5846912696192541,-0.29559669790154947,-0.3862141243768129,-27.206575169664323,-27.47593418543042,-27.713893790834288,-27.82404491707957,0.2693590157660992,0.23795960540386574,0.110151126245281
0.8141379952430725,18.799610137939453,18.500606536865234,18.342954635620117,18.233522415161133,0.21643593907356262,0.16864541172981262,0.11666812002658844,0.08669691532850266,32.5662956237793,43.610793418167376,-0.3042613766204854,-0.414072061374527,-0.13378219824978185,0.05105757396372522,-24.723357842681,-24.864760231657428,-25.250724704324064,-25.51502549229847,0.14140238897642732,0.385964472666636,0.26430078797440615
0.9858587980270386,18.921409606933594,18.715778350830078,18.441137313842773,18.355283737182617,0.1156647801399231,0.09012521803379059,0.06234820559620857,0.04633139818906784,25.85774040222168,44.121660565899774,-0.3647473630820042,-0.3789964741248924,-0.2327216142504074,-0.04335548138342041,-24.9511683760241,-25.117010958978593,-25.5101498434028,-25.769352745522802,0.16584258295449317,0.3931388844242072,0.25920290212000197
0.2374161332845688,18.862709045410156,18.776758193969727,18.43046760559082,18.051712036132812,0.08530299365520477,0.0664675161242485,0.04598191753029823,0.03416949510574341,27.267765045166016,40.44456247153962,-0.22641569431329192,-0.0712158289699013,0.08781577941625404,0.03387760334078899,-21.440740725471375,-21.66305596472424,-22.14789256289535,-22.460897533853338,0.22231523925286467,0.48483659817111047,0.3130049709579872
2.435,18.891494750976562,18.274372100830078,18.1439151763916,18.121746063232422,0.14124509692192078,0.11005721986293793,0.07613707333803177,0.056578006595373154,29.519184112548828,46.52990226250469,-0.29332134932952,-0.8142889768083849,-0.44656546617557974,-0.3379680794181369,-27.48633125912053,-27.551298404729167,-28.01555869327554,-28.126766126449507,0.06496714560863737,0.4642602885463738,0.11120743317396631
1.364272952079773,18.58236312866211,18.600337982177734,18.176097869873047,18.067995071411133,0.34929513931274414,0.2721683979034424,0.18828484416007996,0.1399158239364624,27.009777069091797,44.99121109580324,-0.5271985328250068,-0.43654001509851315,-0.35296513418014774,-0.2434878654004249,-26.230944573628864,-26.226501496430433,-26.65043293591012,-26.81964398292814,-0.004443077198430956,0.4239314394796878,0.16921104701802037
2.0984671115875244,18.615325927734375,18.389272689819336,18.241790771484375,18.168933868408203,0.2371656894683838,0.18479789793491364,0.12784233689308167,0.09500055760145187,29.666988372802734,46.1375767779755,-0.7298661035452109,-0.647549059499043,-0.37352110429282875,-0.3536672854830433,-27.029550436164296,-27.285552926592032,-27.650107239091376,-27.7099761816857,0.25600249042773626,0.3645543124993438,0.05986894259432418
0.7647488713264465,18.970149993896484,18.14636993408203,17.70062828063965,17.59710693359375,0.5304295420646667,0.4133071005344391,0.28592392802238464,0.2124721258878708,32.586265563964844,43.44432438349408,-0.27720784297807755,-0.40619620894257297,-0.10473899862101974,0.06834314493755286,-24.72739608868418,-25.305065341003914,-25.924881032255794,-26.128032720725752,0.5776692523197333,0.6198156912518797,0.20315168846995846
0.23380188643932343,17.021013259887695,17.12948989868164,17.124208450317383,16.84383773803711,0.0949220359325409,0.07396260648965836,0.05116698890924454,0.03802255541086197,39.58257293701172,40.40694373139268,-0.22378198320868417,-0.06868680191155375,0.09106931566263252,0.016893666509861224,-23.25707052422884,-23.282729637289144,-23.424971585647175,-23.618022215276294,0.02565911306030344,0.1422419483580306,0.1930506296291199
1.184,18.02741813659668,17.868837356567383,17.64181137084961,17.63873863220215,0.14122408628463745,0.11004085838794708,0.07612575590610504,0.05656959488987923,35.45854568481445,44.6118720450187,-0.45718144230331303,-0.40723758546303895,-0.31567232678179463,-0.17762308034578608,-26.268496552403345,-26.445837961376224,-26.7305141032934,-26.852079927360645,0.17734140897287887,0.2846761419171777,0.12156582406724326
0.09484321624040604,18.537155151367188,18.325355529785156,18.031320571899414,17.279335021972656,0.36204633116722107,0.2821040451526642,0.19515827298164368,0.14502352476119995,35.29071807861328,38.264811237943604,-0.09719389823108436,0.003365516517499623,0.27589983708174065,-0.1453620555894719,-19.992508519512555,-20.224925269828613,-20.704548776107575,-20.985137685142675,0.2324167503160588,0.479623506278962,0.2805889090350995
0.7630683183670044,18.791563034057617,18.459821701049805,18.408939361572266,18.517295837402344,0.11143232882022858,0.08682731539011002,0.06006673350930214,0.04463602229952812,32.545616149902344,43.4384791886838,-0.2761939737134806,-0.40575003518992914,-0.1035411482668226,0.06921184499219543,-24.482154509732933,-24.659734767834177,-24.986065412354016,-25.03503121857318,0.17758025810124423,0.32633064451983884,0.04896580621916513
0.259557,18.562349319458008,18.528749465942383,18.393640518188477,18.33574676513672,0.23204533755779266,0.1808081567287445,0.12508223950862885,0.0929495096206665,25.570234298706055,40.664113710316215,-0.24265306697466288,-0.09019737050357178,0.06905654067308467,0.1862567286883293,-22.09115666144134,-22.225975030599006,-22.464611972309452,-22.60757318348849,0.1348183691576672,0.23863694171044614,0.14296121117903837
0.38582751154899597,17.31783676147461,17.10556983947754,17.10738182067871,17.13138198852539,0.21242471039295197,0.16551989316940308,0.11450589448213577,0.08509015291929245,34.38349151611328,41.659304888755514,-0.24515778080885764,-0.21021742376563332,0.09964867086840928,0.16622843336234883,-24.308735056865,-24.509037518681744,-24.766077633427347,-24.779241486511765,0.20030246181674372,0.2570401147456032,0.01316385308441781
0.9537851810455322,19.00058364868164,18.772743225097656,18.555923461914062,18.57317352294922,0.18083803355693817,0.14090776443481445,0.09747934341430664,0.0724375993013382,25.34080696105957,44.03322562695983,-0.358186875355902,-0.37910030049880394,-0.2078352267450599,-0.018972225423662725,-24.85529313647923,-25.022289865798186,-25.366946281715016,-25.51351747788829,0.16699672931895648,0.3446564159168304,0.14657119617327297
0.487612783908844,17.945266723632812,17.58738899230957,17.347978591918945,17.125703811645508,0.4254843592643738,0.3315345346927643,0.22935405373573303,0.1704346388578415,34.12635040283203,42.26151527294296,-0.22490556397132402,-0.29629041490113034,0.09493657629179422,0.029890066142033003,-24.516827344603197,-24.709370400425023,-25.23782731105154,-25.336136166297326,0.19254305582182596,0.5284569106265167,0.09830885524578648
0.9738214612007141,18.704124450683594,18.565025329589844,18.39529800415039,18.500364303588867,0.3469984233379364,0.27037882804870605,0.1870468109846115,0.13899582624435425,28.173173904418945,44.08880717740192,-0.3626676313485567,-0.37834122919966784,-0.22279651197087288,-0.033054729012772004,-25.369013518707703,-25.415819446661114,-25.657759472265266,-25.694383971044633,0.046805927953410986,0.2419400256041513,0.0366244987793678
2.3484604358673096,19.556930541992188,18.567459106445312,18.2528076171875,18.195144653320312,0.1687500774860382,0.13148891925811768,0.09096342325210571,0.06759557127952576,36.670040130615234,46.434666295652995,-0.309987030764993,-0.8047951568807317,-0.42602497721217514,-0.3379997932924473,-26.736498800381852,-27.193900951585068,-27.846797124505425,-27.969117420319762,0.45740215120321537,0.6528961729203573,0.12232029581433679
1.08,19.21405792236328,19.021957397460938,18.693374633789062,18.71291160583496,0.21867693960666656,0.17039158940315247,0.11787611246109009,0.08759458363056183,25.13835334777832,44.36571184403522,-0.3911806517420966,-0.39370061871732587,-0.28899324628929207,-0.1129221503462835,-24.979150209536506,-25.120445417260107,-25.501220076417955,-25.627472671484536,0.14129520772360138,0.38077465915784714,0.12625259506658182
0.18852302432060242,18.44989776611328,18.12112808227539,17.79425811767578,17.4802303314209,0.2224138081073761,0.17330333590507507,0.11989044398069382,0.08909144997596741,32.69741439819336,39.88373626126785,-0.19160479616176393,-0.037060860400590624,0.13340191841120183,-0.04237191502934407,-21.46464750710018,-21.898850654496943,-22.342770505983964,-22.450225464793572,0.4342031473967616,0.4439198514870206,0.10745495880960831
1.721,18.53562355041504,18.373687744140625,18.23335838317871,17.867740631103516,0.13998539745807648,0.10907566547393799,0.07545804232358932,0.05607341229915619,38.74440383911133,45.61126022150192,-0.7293607274615062,-0.5780139939903445,-0.29846458082689964,-0.3740194190480769,-26.486261341083452,-26.768634148844892,-27.154895299819902,-27.425573583649484,0.28237280776144047,0.38626115097500957,0.27067828382958226
0.891,17.897798538208008,17.606992721557617,17.445402145385742,17.389293670654297,0.30308136343955994,0.23615895211696625,0.163373664021492,0.12140414118766785,46.812522888183594,43.85132539062452,-0.33646560172336243,-0.4037756710510466,-0.17153566666949027,0.01611995604921247,-25.920142614132708,-26.07671595013282,-26.397761242590775,-26.5995558172071,0.15657333600011114,0.3210452924579563,0.20179457461632566
1.4761611223220825,18.33512306213379,18.342247009277344,18.131738662719727,17.958541870117188,0.24266588687896729,0.18908362090587616,0.13080717623233795,0.09720374643802643,25.9807071685791,45.201936962946526,-0.5078960259634968,-0.47596366929153633,-0.30785310592449366,-0.3194026363446222,-26.601583761728207,-26.57280990528352,-26.893152370534644,-27.02119620292274,-0.028773856444686885,0.3203424652511231,0.1280438323880979
1.0766850709915161,18.653709411621094,18.53519058227539,18.1839542388916,18.1815242767334,0.4396600127220154,0.342580109834671,0.23699532449245453,0.17611293494701385,25.4431095123291,44.3574825281511,-0.3893251625388354,-0.3931017655197262,-0.2880383197724714,-0.11070570521285329,-25.75410796671319,-25.771770290190656,-26.122485293979484,-26.241365481151863,0.017662323477466657,0.35071500378882803,0.11888018717237969
0.31579041481018066,17.637737274169922,17.342243194580078,17.049345016479492,17.11095428466797,0.13801614940166473,0.10754124075174332,0.0743965357542038,0.05528459697961807,34.93446731567383,41.152509528197356,-0.26970756702718957,-0.14494611437247548,0.03353535262959075,0.24403579575907614,-23.38308083640191,-23.772861459996545,-24.21109640010166,-24.34087563626808,0.3897806235946355,0.4382349401051151,0.12977923616642073
1.733,18.786338806152344,17.72520637512207,17.390804290771484,17.207523345947266,0.10135645419359207,0.07897626608610153,0.054635412991046906,0.040599968284368515,36.71734619140625,45.629757109895834,-0.7411186430278474,-0.5807123823824825,-0.297648398623842,-0.3772303930315478,-26.203656114909236,-27.402814618477382,-27.995939833491555,-28.085603339201388,1.199158503568146,0.5931252150141724,0.08966350570983295
0.074,20.659048080444336,19.016971588134766,18.205062866210938,17.747560501098633,0.4569918215274811,0.356084942817688,0.2463379055261612,0.18305546045303345,29.923608779907227,37.695282976868214,-0.07780807977361878,-0.014960002512414453,0.2868106265488294,-0.1624430173590485,-17.41541863817774,-19.019436329038722,-20.023368642732265,-19.968334918863565,1.6040176908609816,1.003932313693543,-0.05503372386869998
0.3002041280269623,17.950777053833008,17.65435791015625,17.066301345825195,17.452342987060547,0.08368607610464096,0.06520762294530869,0.04511033371090889,0.03352181240916252,38.56947708129883,41.02571589170843,-0.26537407812590796,-0.13016539848938302,0.04132659087314834,0.24865393318985465,-22.893250835854154,-23.306400206008107,-24.04585147046729,-23.8555486502469,0.4131493701539526,0.7394512644591842,-0.19030282022039202
0.33996132016181946,17.792882919311523,17.80185317993164,17.771503448486328,17.82215690612793,0.3254154920578003,0.25356152653694153,0.17541269958019257,0.13035044074058533,36.646705627441406,41.338178956106916,-0.26920554884488834,-0.16792077676474415,0.038569604440843515,0.23167007149791297,-23.601505980008305,-23.62196652594747,-23.780657811641625,-23.878042562217484,0.020460545939165797,0.1586912856941538,0.09738475057585916
0.7381548881530762,17.369712829589844,17.049238204956055,16.986438751220703,17.025390625,0.16203966736793518,0.1262602061033249,0.08734622597694397,0.06490761041641235,39.74800109863281,43.35034279895653,-0.2605370412312676,-0.39815664077381513,-0.08519272379057098,0.07372163499525972,-25.882132595503357,-26.029208159329986,-26.366057549922203,-26.463581419368204,0.147075563826629,0.3368493905922172,0.09752386944600033
1.813950777053833,18.704147338867188,18.608055114746094,18.662988662719727,18.438016891479492,0.09288682788610458,0.0723767876625061,0.05006992444396019,0.03720732033252716,28.352685928344727,45.75119450663786,-0.7965692589064874,-0.5856436373380456,-0.29360348187857466,-0.3937589217918548,-26.34336473675029,-26.629872542216226,-26.84467228648352,-26.95662601369904,0.2865078054659378,0.21479974426729243,0.11195372721552133
1.734076738357544,18.700626373291016,18.292339324951172,18.139135360717773,17.81759262084961,0.164260596036911,0.1279907524585724,0.08854340761899948,0.06579723954200745,27.754419326782227,45.63141036180144,-0.7421178346852386,-0.5809274008178484,-0.2975726079064503,-0.377647222639415,-26.3529267498621,-26.886134388490994,-27.28324580079622,-27.501967757854427,0.5332076386288946,0.3971114123052253,0.2187219570582073
0.9556666016578674,18.715412139892578,18.402238845825195,18.1745662689209,18.252086639404297,0.5122922658920288,0.39917466044425964,0.27614718675613403,0.2052069455385208,37.38859176635742,44.038493381153124,-0.3586678504768275,-0.37890352354374557,-0.20913761887658644,-0.020241253347921328,-25.476705656675747,-25.656525672228444,-25.930936680111774,-25.971372433939425,0.17982001555269633,0.27441100788333017,0.04043575382765141
0.68,18.828289031982422,18.415773391723633,18.532608032226562,18.514938354492188,0.15384186804294586,0.11987254023551941,0.08292727172374725,0.06162384897470474,26.79520606994629,43.132970147297584,-0.2260959583354857,-0.38058485125292973,-0.03587377209220784,0.05398944120009345,-24.232427025022623,-24.45648444455654,-24.64741561470256,-24.733645082980196,0.2240574195339171,0.190931170146019,0.08622946827763656
0.379856139421463,18.929729461669922,18.346677780151367,18.024761199951172,17.9108943939209,0.15628869831562042,0.12177909910678864,0.0842462107539177,0.06260396540164948,27.815628051757812,41.61955677643534,-0.24942283707401297,-0.20456245499446343,0.09264781580586613,0.18053494922021548,-22.596693176007022,-23.190095640396297,-23.77168960304395,-23.951801297136306,0.5934024643892748,0.5815939626476521,0.18011169409235706
0.6811683773994446,17.543960571289062,17.14179229736328,16.998903274536133,16.976852416992188,0.3202195167541504,0.24951286613941193,0.17261184751987457,0.12826910614967346,42.32720947265625,43.13750955455109,-0.2266582951101046,-0.3809031957541637,-0.036931686890806496,0.05523676200259524,-25.68711020490607,-25.864326927573053,-26.274286440644023,-26.34416300571117,0.17721672266698363,0.40995951307096945,0.06987656506714757
1.0340466499328613,19.07428550720215,18.814836502075195,18.383949279785156,18.306564331054688,0.38777098059654236,0.3021485209465027,0.20902495086193085,0.1553279459476471,26.94247817993164,44.249331666340204,-0.37298868150251896,-0.3855750882050981,-0.2696409194614707,-0.07921268826644298,-25.18982845823208,-25.351068597006414,-25.80476641795551,-26.018882592966722,0.1612401387743354,0.4536978209490954,0.21411617501121327
0.2632,17.621644973754883,17.50086212158203,17.381513595581055,17.413497924804688,0.16921313107013702,0.1318497210741043,0.09121303260326385,0.06778105348348618,44.10752487182617,40.69857443825474,-0.24515410704158352,-0.09380137743044796,0.06623233342624665,0.2038382639653713,-23.00098848852841,-23.235760660316362,-23.474506208703193,-23.556695830898907,0.2347721717879523,0.23874554838683082,0.08218962219571324
0.48319241404533386,18.78818702697754,18.646684646606445,18.722917556762695,18.502498626708984,0.15207934379577637,0.11849919706583023,0.08197719603776932,0.060917843133211136,25.976303100585938,42.23790330241059,-0.22514661245409626,-0.29329385500506944,0.09653606110697523,0.03258847045054283,-23.376649006774727,-23.416423997864904,-23.693499002792635,-23.828910989285355,0.03977499109017657,0.2770750049277311,0.1354119864927199
2.0945732593536377,18.09071922302246,17.929914474487305,17.90015411376953,17.80363655090332,0.08634088188409805,0.067276231944561,0.04654138535261154,0.03458523750305176,34.22195053100586,46.13266368818287,-0.7367991834586958,-0.646152013196545,-0.37248358324725206,-0.35383849027780945,-27.391486163585814,-27.623873432443585,-27.9065673765187,-28.009773884504796,0.23238726885777083,0.28269394407511683,0.10320650798609421
0.28686028718948364,19.475242614746094,19.070308685302734,18.48544692993164,18.419164657592773,0.09389044344425201,0.07315880060195923,0.050610918551683426,0.03760933503508568,27.48464012145996,40.91225626332055,-0.2593051474640681,-0.11740708455906629,0.04950987031938331,0.246239197963065,-21.27159894455464,-21.79769929406071,-22.526930122259976,-22.776940138725926,0.5261003495060699,0.7292308281992668,0.25001001646595
0.6964296102523804,17.997636795043945,17.531938552856445,17.761011123657227,17.50674819946289,0.1883479505777359,0.14675945043563843,0.10152750462293625,0.07544581592082977,35.062034606933594,43.196130082193726,-0.23465243535021302,-0.38514369699805034,-0.05065221221778136,0.06861258432148666,-25.152188802377303,-25.42580728277487,-25.485994250941655,-25.83344028297315,0.2736184803975661,0.060186968166785704,0.3474460320314954
2.496358871459961,19.653657913208008,18.722579956054688,18.33205795288086,18.23813247680664,0.17749041318893433,0.13829933106899261,0.09567483514547348,0.07109665870666504,26.88613510131836,46.59531563152527,-0.2736691878582972,-0.8056469820040079,-0.4555756726366944,-0.3407487114881146,-26.845478943647898,-27.205388024535566,-27.903356841153187,-28.087531101937177,0.35990908088766815,0.697968816617621,0.18417426078399046
0.9435744881629944,18.022550582885742,17.915075302124023,17.762821197509766,17.927839279174805,0.18483343720436096,0.1440209597349167,0.09963303804397583,0.07403802126646042,34.711692810058594,44.00445765956786,-0.355352593789452,-0.3807727228503851,-0.20113165950449685,-0.011985811478180395,-25.81138792009703,-25.85263059432837,-26.140137840597575,-26.138670590181338,0.041242674231341425,0.2875072462692039,-0.0014672504162369648
