SDSS_NAME,Z,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
155335.78+324308.1,2.168,-24.413508208850608,-24.801531270684837,-25.257088809656764,-25.43468974168877,-25.70449191626991,-17.194159548343094,-19.14693048890941,-26.10857042676172,-26.474652435568444,-27.006635331158726,-26.990480762849888,-27.805160695564503,4
155355.10+375844.1,2.369,-24.427359884146263,-24.58647910875196,-25.11673192219368,-25.37063750377544,-25.693619293200875,-18.798966376447,-18.27130651523333,-26.120377953753447,-26.854927459356382,-27.209359861928263,-26.911938632880094,-27.470083855368955,4
155424.41+140048.5,1.53,-25.079170475215825,-25.247956222044117,-25.548068483539492,-25.662668370395743,-25.957350517839604,-19.689362677397483,-18.869059579950264,-26.22781539866831,-26.53541186405578,-26.735850023295185,-27.045945877011462,-27.76057233523214,4
155433.13+221842.1,2.41,-24.379542326044916,-24.724499868987408,-25.530228804608523,-25.92023948932115,-26.310189277599854,-18.20031649112884,-16.780193654130386,-26.45073587749843,-27.027031527024143,-27.69785177620395,-27.527768225860964,-27.89214417102156,4
155502.02+134756.8,1.5217,-24.820809463655262,-24.92493511169399,-25.18897364366085,-25.33304084227783,-25.56558876102229,-19.633373344031924,-18.818824648550795,-25.793943303858946,-26.127379191192198,-26.46347646790296,-26.474936353769905,-27.377054318303536,4
155506.40+365356.1,2.559,-24.56834124917965,-24.66590833067759,-25.088182338175283,-25.2737832913252,-25.45756275858213,-22.05011633887202,-21.51228747369265,-25.80043584734497,-26.318831844178163,-27.19237243125824,-26.511115179625957,-27.1289602647128,4
155552.76+351534.2,2.412,-24.294005048778708,-24.67032058427497,-25.08611528441424,-25.140381023756127,-25.43366050879122,-18.84166350546364,-19.632098334128145,-25.89196670566634,-26.729022453586637,-26.703332701746817,-26.4734794276838,-27.16819407332734,4
155718.60+091205.6,0.358842,-22.310602567817508,-22.41512906610897,-22.643208344051644,-22.600998124767923,-22.834603165705072,-17.577496477393264,-16.880755988844726,-23.26325982919596,-23.74945742398905,-24.25089824380477,-24.325441787038127,-24.95356766144049,4
155854.35+132731.0,0.9561,-24.00238977325512,-24.290300373887973,-24.49598195591453,-24.543334468998207,-24.74597183382701,-19.26095564898593,-17.999477751484857,-25.200843261802515,-23.744093859672777,-25.03900250500186,-25.793565748896828,-26.53175947147632,4
155859.13+282429.3,2.3,-22.571328005793763,-22.988332906736105,-23.93626951383151,-25.279100166026144,-26.04113566881585,-18.795100296477617,-19.86875210261653,-26.737827391791768,-27.16215577441581,-27.14881330961277,-26.710404397749063,-26.930289218822946,4
160028.71+011026.6,0.428081,-23.231278022329303,-23.39727101743412,-23.823130101907697,-23.8735135661851,-24.078190715626736,-17.252396560821342,-16.14077212036146,-24.02302280150955,-24.43566397409375,-24.91312789203289,-25.77377099901901,-26.61408077425409,4
160029.19+073102.6,2.079,-24.5352475755674,-24.8858538524344,-25.34177900930907,-25.574060774319783,-25.834927277325125,-20.565731477341195,-21.72685450417495,-26.572891343140483,-26.72697254236028,-26.97394388044516,-26.89994625059645,-27.467373039060558,4
160033.85+493140.8,2.395,-24.1466479598678,-24.4095868969781,-25.24772068566204,-25.51906337341175,-25.81776707015341,-18.912708395012064,-20.534527728605067,-26.014030619935625,-26.77840891525973,-27.255833221777987,-27.169085348129745,-28.029081597528887,4
160325.52+521222.4,0.8125,-23.48375925336669,-23.90244333148729,-24.531306173856265,-24.73776526294012,-24.95520958703568,-16.78969413522477,-15.159070828212062,-25.158926463471357,-25.653476741573044,-25.490980267432658,-26.084551010574387,-26.899125806187616,4
160455.39+381201.6,2.54,-26.9512015202581,-26.986963220462854,-27.51310301490031,-27.711739954638315,-27.928895877949618,-23.433917845559627,-23.061126099627828,-28.29639368303492,-28.646794446836807,-29.03407387775185,-28.991088620106428,-29.794373936221604,4
160629.83+090728.3,2.422,-24.94682189862696,-25.152852087626403,-25.34506766583668,-25.55669728324707,-25.92586232032876,-22.22035850873868,-22.504700130006,-26.525814962813747,-26.62465395416985,-27.37810697462455,-26.848876706457776,-27.42033276150069,4
160645.39+084515.9,0.934292,-24.24397187963081,-24.698467520800865,-25.145135502545862,-25.3917371609931,-25.570246453140925,-19.10229288296358,-18.47597728294394,-26.05872163574148,-26.1994349943968,-26.025294329465787,-26.463888413283986,-27.20808445974973,4
160716.65+182649.4,2.323,-24.369587282509865,-24.83303361924004,-25.178951653957057,-25.53238793146156,-25.8861059941526,-18.329066023569272,-15.826836530164412,-26.54637746549905,-26.97986114083919,-27.42119418869374,-26.97051905432748,-27.45305380696754,4
160824.42+124951.4,0.452,-23.18227544286789,-23.442143988446578,-23.824881663874603,-23.829209949377027,-24.03749666808664,-18.33088349134442,-16.75948218938091,-24.138533464843118,-24.2702206916031,-24.99005118183022,-25.53928980887937,-26.30071992814258,4
161143.57+494644.1,0.254381,-21.94941514483609,-22.18926845750525,-22.57052942512198,-22.717702005902883,-22.760233483977117,-14.224936983782127,-14.82183255268981,-22.82465577472185,-22.996952267420355,-23.60166402268695,-23.90242815960953,-24.48168301938065,4
161222.31+545222.0,1.91,-23.818907955847017,-24.225542469241287,-25.03280701869242,-25.374077211443847,-25.663583773997036,-17.85125986366492,-20.346924507551726,-26.441443336167502,-26.740233619342582,-26.826648577507957,-26.741899029493016,-27.568330239567285,4
161250.24+384030.8,2.931,-24.212858782492464,-24.986797980078464,-25.55130920343784,-26.05815640290512,-26.491397023528357,-16.95116464166396,-18.157255924329903,-26.934203853837356,-27.44131151331806,-28.01551225581057,-27.95079813427496,-28.181309737165407,4
161438.08+203031.7,2.053377,-24.080376356330287,-24.26997643503063,-24.660574825491395,-24.93930734243236,-25.209688375175485,-18.50054695160671,-17.601041379130642,-25.75083383056147,-26.33512210494878,-26.347535666889787,-26.530662303645467,-27.20455735388917,4
161518.54+421702.3,2.451,-24.838767165932676,-24.983352892648263,-25.365616597882813,-25.52017816417363,-25.835023759803672,-21.74048211172488,-21.442605650378542,-26.085163200088694,-26.909933203293527,-27.19088324890333,-27.03705817035787,-27.722127563302333,4
161538.88+392051.1,2.342,-24.773675544469956,-24.85661604257351,-25.28792340488602,-25.430570656392128,-25.61305230024513,-19.75012521047364,-19.105734169745528,-25.91700875558624,-26.329114415800014,-26.79016683428293,-26.578292200832752,-27.44774865451796,4
161556.87+170751.4,2.728,-24.871635897655278,-24.911934208040776,-25.289321557859047,-25.432609923962342,-25.70210003899715,-20.752609899489432,-20.233178845636623,-26.033241680926125,-26.4084175302114,-26.955825621131204,-26.93164959976509,-27.509198849624056,4
161646.39+565032.1,2.469,-24.606161329348083,-24.84275742574092,-25.3083448650791,-25.49712755889883,-25.814023137053507,-18.46152193480288,-21.22989280658579,-26.172656447180632,-26.496304161957507,-26.98167892847258,-26.91364233516551,-27.65747873340764,4
161742.99+080043.1,0.246698,-20.930495004826565,-21.1218331298693,-21.54025338791368,-21.80538245904175,-21.954650537835903,-16.688613457646348,-16.281858992937586,-22.055870499099687,-22.90971853815921,-23.26227515206185,-23.56260285463805,-23.93430216711147,4
161805.85+092004.1,2.506,-25.41555369718255,-25.477315432258823,-25.855344906754155,-25.985309763862084,-26.21468202936081,-21.610184823157702,-22.13471303924258,-26.638851444004924,-27.16497221248092,-27.54137424930708,-27.151464674297063,-28.00887013375152,4
162219.43+475132.4,0.639366,-23.981541690669506,-24.179324880890853,-24.506509759498577,-24.552344986964226,-24.730836699512903,-18.16881908109492,-15.96079299876016,-24.625802190814795,-24.74533473252111,-25.310984041785403,-26.32066726654857,-27.17209337423825,4
162250.29+422232.8,2.123,-24.36701597048452,-24.67364982657281,-25.07040623773716,-25.18037192984005,-25.393344246042677,-18.95067281247794,-20.04105352443188,-25.912865752370067,-26.407113971025638,-26.60024260070193,-26.24609733708261,-27.215788583317707,4
162358.25+074130.5,1.299,-24.49482007855084,-24.51420622052342,-24.94670416914279,-25.150880825110598,-25.409868476461416,-19.544546142121717,-19.41373682471369,-25.572733056151428,-25.686913282160624,-26.064267227211324,-26.1844270156921,-26.789057899528327,4
162404.25+074132.7,0.411578,-21.52148572394452,-22.13444473059897,-22.90344719671852,-23.200987820313472,-23.58140985408261,-18.104846141326007,-17.31344334153672,-23.8321888829792,-24.183219122604807,-24.36323500087734,-24.614330878120125,-25.28649214219292,4
162449.39+092347.6,2.2724,-25.21537738232685,-25.326618221814407,-25.723816994428702,-25.839765947885464,-26.081589175403032,-20.942289226788507,-21.93985501057276,-26.357649468805032,-26.71326857108877,-27.14931750605481,-26.998382506176505,-27.706985326068768,4
162559.89+485817.4,2.701,-24.38366202218644,-25.077715882653592,-25.534412491829503,-25.93318623351985,-26.268789276655585,-19.6259926636533,-20.93857105438501,-26.410651842618925,-27.02794553036001,-27.88482422938895,-27.45185145339837,-27.904687435207236,4
162701.94+313549.2,2.318,-26.048146592076854,-26.22938237400219,-26.63035678013329,-26.76614765951077,-26.94457193358202,-19.75843631078148,-23.087104106110047,-26.999930198151795,-27.175705942200423,-27.639041238156413,-27.33913228512804,-27.71620711457486,4
162705.34+191137.7,2.130015,-24.48486508028579,-24.838027169368416,-25.2713462876616,-25.476882641927592,-25.739785613720567,-19.984702660336005,-18.736316040011257,-26.116310415561134,-26.657097252880877,-26.5862921211706,-26.816674047216072,-27.657550256225967,4
162744.89+122733.9,0.660844,-24.78619274706122,-25.03735552271105,-25.23826311100286,-25.26745465038876,-25.37779724033496,-18.748838246894582,-19.663875531236062,-25.424262599442766,-25.786345103272392,-26.079109027951887,-26.76972767474333,-27.669122143928245,4
162800.93+321635.7,2.181,-24.84912229103599,-24.99706623935129,-25.457121797943746,-25.55371723145937,-25.76562694463462,-18.266817450473063,-20.268311798904733,-26.17750518105814,-26.552476788666624,-26.778769065082063,-26.755322934536576,-27.68709755563686,4
162802.81+301219.0,2.455,-24.63856541123298,-24.72008609273341,-25.29608769046529,-25.39123551413602,-25.601624862468583,-17.960075612048808,-18.90862004759308,-25.877542211721234,-26.317889846230116,-26.89903816712527,-26.78276408230105,-27.58570364480669,4
162847.02+122719.5,1.401,-24.362501730056557,-24.61199752468761,-24.980241027024427,-25.21156924835361,-25.566403233792567,-19.012838499130936,-21.184378152191154,-25.85501733585644,-26.28414359539634,-26.371907886842767,-26.663364828974668,-27.554267323158168,4
162848.34+195313.7,1.291232,-23.59664305173653,-24.1897578928758,-24.84330525565061,-25.024947561973065,-25.36188207440668,-19.17243353526928,-19.29564581747493,-25.574916599627517,-26.37848135072296,-26.56935343741521,-27.787641593110287,-28.94365216347777,4
163424.64+213051.5,1.433127,-23.992105842053927,-24.102815267602452,-24.46379124744816,-24.62019631739157,-24.84436114011724,-19.305250529450696,-17.76359105909233,-24.89892329259588,-25.771861331538044,-25.972821465048803,-25.911745615307428,-26.789180569018,4
163529.77+444249.5,1.104383,-23.68224298915507,-24.01849100121429,-24.539495546840016,-24.80274832077206,-25.10910827698542,-16.61092517000093,-16.131841061285087,-25.661483739931352,-25.7964985841218,-26.28567612024496,-26.25731017135833,-26.9690732645432,4
163936.09+341453.0,2.565,-25.016209219309776,-24.951672109767365,-25.463177412261658,-25.64532841912101,-25.955770203993666,-19.45274066371204,-21.16312628785876,-26.19650834531646,-26.844700959799887,-27.0787172792588,-27.33392941877683,-28.253317619957052,4
164033.57+541943.3,2.87,-24.550514197244976,-25.113316389707467,-25.523212301134045,-25.60945970473696,-25.971942824447908,-19.277518243489865,-20.977236210060703,-26.33267738109365,-27.17122183931668,-27.4957204912152,-27.63312555150855,-28.07896411955103,4
164116.30+194516.4,2.318,-24.251552726191576,-24.513059765127668,-24.99149073069997,-25.29063249454894,-25.68122514126942,-20.825082402630446,-18.185418235266475,-26.134644615835825,-26.73049570905411,-26.987544865672124,-26.906810889549043,-27.93979920739353,4
164148.19+223225.2,2.506,-24.18769559024073,-24.255110070798853,-24.60145161249559,-24.715593565327712,-25.108189061899733,-20.01564015554461,-15.371128153076244,-25.9379647167112,-26.55632235893215,-27.42727239020725,-27.03369299247364,-27.46413974990848,4
164152.30+305851.7,2.005,-22.893326126120133,-24.191048727627702,-25.147472667914265,-25.37002712878228,-25.67778782307956,-17.853064232756143,-19.534988604089605,-26.31820865482111,-26.870421637820204,-26.83071694554365,-26.99112247770869,-27.8164613578506,4
164302.88+511918.4,2.109149,-23.3076110810719,-23.981321982151183,-24.779482478200464,-25.05967538532185,-25.42265267139821,-17.86942942706156,-20.175447306020875,-25.938308918433485,-26.716732929252775,-26.696055471083667,-26.936612401597632,-27.75974660129847,4
164407.16+352140.9,2.12143,-23.62527243100624,-24.3114129342334,-25.29268376792888,-25.738348110364196,-25.997574617136184,-19.581873298000456,-18.418905492251334,-26.52844367001244,-27.019681983011846,-27.066158147932445,-26.771849246970845,-27.16725858959829,4
164441.74+195331.7,0.88452,-23.12323966424081,-23.674298410089825,-24.175346308058025,-24.43229902550558,-24.72258470362158,-17.564979222769068,-17.23507689363057,-24.99735423066368,-24.963586512363204,-25.703380950259312,-26.33632426700709,-27.293525303819813,4
164552.11+224450.0,2.73,-24.90542621207725,-25.268753290642827,-25.7124629252244,-26.09471911033302,-26.517532970651004,-20.83039500057729,-18.897191430821405,-26.584614605508374,-27.465811129189447,-27.356071975522543,-27.31428670631976,-27.53390813663176,4
164658.36+412942.0,1.445,-25.166018667335297,-25.0878030763529,-25.436968420384616,-25.54230598112201,-25.84738169702015,-16.57437097544001,-19.697199423761173,-25.80699532056011,-25.91278436951274,-25.032811389270588,-26.57440343336497,-27.249115649326026,4
164707.46+412513.6,1.406876,-24.352040601018054,-24.89807900335419,-25.3935685421617,-25.561621299179556,-25.847319462547777,-16.548995263037035,-19.685226540945656,-26.05397390222683,-26.506247904814863,-26.783665284077543,-26.93959165754313,-27.42948623015466,4
164807.55+254407.1,2.191,-25.502142738683947,-25.68460876426456,-26.013633959738,-26.37038709551778,-26.624061679627527,-19.75892023794244,-19.19318209734393,-27.32782565034202,-27.64146648559511,-27.9749727391062,-27.950550440262003,-28.28741492266511,4
165259.05+310442.4,0.746397,-23.8432460604557,-24.176848444366968,-24.44182072430746,-24.437408609504708,-24.640858401351373,-19.183791314085244,-16.970769425861814,-24.87197367769657,-25.448179033883072,-25.485396283455025,-26.051561408615424,-26.92834781788486,4
165500.22+303040.5,0.404869,-22.150440325017403,-22.46850482175628,-22.860889476616453,-22.988414490588134,-23.368307415865186,-17.899001314082717,-16.036745062351105,-23.85102986659069,-24.18360634858861,-24.60455849181543,-24.855003438436768,-25.7598388831297,4
170100.60+641209.3,2.740744,-27.23155395170005,-27.13202995966171,-27.552622025717337,-27.74495025145504,-27.95169841214935,-24.32768470821662,-24.554177583938973,-28.29024515990469,-28.732144602557824,-29.02996965681653,-29.01774677414854,-29.544313536946884,4
170124.75+351156.3,2.118,-24.97463207033037,-24.952298460902743,-25.306236860814035,-25.59242369657857,-25.88653473011433,-21.448942774387486,-22.07499643545929,-26.170606989751665,-27.050472995862297,-27.030260141715388,-26.88918533237125,-27.40706719199658,4
170542.91+354340.2,2.025,-22.925084570219852,-23.951152131680303,-24.44947471030109,-24.8668498339544,-25.29507075923065,-16.920531928333283,-19.725844808944693,-26.265987292407853,-26.590827657002933,-26.589701264399675,-26.850541611900848,-27.48314755997549,4
170650.86+225745.3,2.284,-23.589152023426795,-23.66265490322617,-24.41406536080701,-24.7966071748142,-25.073885312414877,-19.941483131255826,-21.57081665293408,-25.80936229927495,-26.099087275260352,-26.46277998683501,-26.12599513307262,-26.470854996709548,4
170706.21+350548.6,0.6908,-23.697417264547077,-23.862028003231973,-24.160481314465304,-24.154276982637235,-24.265500442066244,-16.38995723757312,-18.33299422426661,-24.103389080559182,-24.393047690517577,-24.851600942382937,-25.358102197506703,-26.173756678585207,4
170815.00+345017.1,1.602567,-23.40965186592601,-23.94867034950247,-24.50086528989597,-24.749239339005957,-25.08276538919573,-16.761087804902235,-19.79223436048987,-26.065452756226275,-26.643801859888796,-26.54975356983556,-26.586970006155607,-27.58235881812248,4
170958.75+342129.3,0.3143,-21.60739561921645,-21.682710781736443,-22.0100827593368,-22.170630357375074,-22.483299467203786,-14.395358779381027,-17.066424440503027,-22.567608379968508,-23.636037003461254,-23.62858842158417,-24.30148961275654,-24.9009223245031,4
171131.30+333543.3,0.469669,-24.13320491404757,-24.310165410945807,-24.766196582293112,-24.763729997230158,-24.932736130550747,-15.55180241365865,-17.805638811393123,-24.526110623769974,-24.912860116606254,-25.56814960580364,-26.276957893868687,-27.22163267876595,4
171419.23+611944.6,1.84732,-24.12926925631631,-24.321835982151256,-24.81382454485464,-25.212587424199853,-25.54906263902401,-19.65130589584455,-21.624317702667927,-26.12795616467208,-26.51622515628613,-26.636287365330585,-26.82372077619389,-27.445776217684525,4
171522.17+573626.7,2.031373,-25.614297242398727,-25.65974736975363,-25.95645133129718,-26.2809957751563,-26.4706795687418,-20.20268727112852,-23.208265240540584,-26.83746679038045,-27.251021917612714,-27.544313639393444,-27.548456863576657,-27.86941907197352,4
171941.05+353524.0,2.498,-24.19113279142546,-24.37818466350258,-24.96900048732953,-25.179382345112277,-25.52190339775371,-19.61412373319504,-21.110983840806465,-26.231963551172058,-26.91078714312377,-27.242502386310004,-26.612425513747265,-27.43469717602446,4
172341.08+555340.5,2.113167,-22.57168046858708,-23.0157268001973,-25.01850540504065,-24.857989456927672,-25.754897942177724,-17.286391536597232,-17.99015172262384,-26.87619307802154,-27.489551270836124,-28.205012352379324,-27.82543457137425,-28.37744377801305,4
172409.19+531405.5,2.555411,-25.08246165315166,-25.09882562650621,-25.61377751717477,-25.80081278311529,-25.99497102661947,-20.602134441952582,-17.840453807254406,-26.569175501536503,-26.81271059920419,-27.4333448512434,-27.03236303363358,-27.83528465688405,4
172519.57+275758.0,2.537534,-24.37049524976314,-24.862088077602404,-25.413660123123208,-25.63722440816543,-25.89970507630157,-18.218871705999437,-17.56850930775504,-26.87355364175794,-27.17570207943252,-28.25119987779638,-27.11352464652097,-27.66250389021751,4
204956.61-001201.7,0.369401,-22.922328814543157,-23.106899834019423,-23.438826210251364,-23.526087317410425,-23.917665894422186,-16.94820568064522,-16.896352210739146,-23.606736796886,-23.997057446098594,-24.692409641761685,-25.22780727304329,-26.010404820384903,4
210524.49+000407.3,2.307394,-25.4385240664581,-25.88777336113166,-26.84952765681384,-27.2320470867826,-27.470868172760003,-18.66749498372392,-19.50288972596076,-27.636056327299496,-28.22438054872365,-28.559121870705,-28.388588518333407,-28.969519281733405,4
212329.46-005052.9,2.274,-26.3897392567832,-26.432668348374083,-27.00615728765764,-27.151411412532788,-27.401141192971355,-17.061274043186245,-20.75924882102321,-27.843554893198394,-28.19077516549259,-28.446051390014595,-28.418822658251536,-29.229887191668823,4
212501.20-081328.6,0.624964,-24.090760509048184,-24.526855601517425,-24.91278205247012,-24.97241612443137,-25.194938217134244,-17.038306511892422,-18.10997788906803,-25.125180112682006,-25.57183915584104,-26.10552096622256,-26.689235586760432,-27.609683551748898,4
212521.99-000736.7,0.925391,-24.350410246017177,-24.440782035453772,-24.349621261197605,-24.75117766697309,-24.875054687945,-16.140329372616794,-18.561202224977933,-25.26093126011671,-26.755154454018683,-26.87354928513177,-26.12092853840085,-27.05186717755066,4
212735.44-072624.7,2.11806,-23.95633677484147,-24.254563095902707,-24.87458606409773,-25.199239623515044,-25.57027041964629,-21.581984331673,-20.036902995211456,-26.540996675229295,-26.613717676212264,-27.181785310688262,-26.91231291545161,-27.723297200853,4
213054.48+011500.5,2.548,-25.01018308250913,-25.075667259312187,-25.95901560797217,-26.169622435419186,-26.302900083832757,-19.73762704182684,-22.209016467675337,-26.65957556031072,-26.99509394735345,-27.014690433344693,-27.16032654242557,-27.852557785492166,4
213440.84+040613.4,0.967,-23.54466670936697,-23.967075057880685,-24.318725112080653,-24.429883513885297,-24.71619274924857,-18.35420550742615,-17.905586772855113,-25.07470099225638,-25.349971674228676,-25.988396214497037,-25.67199392718946,-26.374270351109235,4
214100.52+041129.5,0.933123,-23.89697104547199,-24.178747520044286,-24.546952155772185,-24.643317725190894,-24.84166717500172,-18.60983590244044,-18.11116311327501,-25.12373387990772,-25.89650303741772,-25.60438935581709,-26.27671944911552,-27.099901759017747,4
214633.34+000318.6,2.798,-25.306570751399967,-25.4832702372062,-25.845374636503884,-26.021821511416427,-26.250512996421687,-15.51633184811393,-18.71261476512517,-26.677358707868105,-26.86042937946228,-27.43804469274768,-27.203884269256907,-27.77100836078116,4
214858.70+040508.7,0.277725,-22.52491654486277,-22.838201831922085,-23.204401355047747,-23.339800840712904,-23.33230196482515,-18.03751376272688,-16.134430656393615,-23.534456462586288,-23.808754710112744,-24.398173458531748,-24.70843732835536,-25.19633210271588,4
215010.52-001000.5,0.3348,-21.5315871451495,-21.745091407146127,-22.09100852915639,-22.26285834213113,-22.664586058908696,-16.438012737739196,-15.461631592442847,-23.258421639983457,-23.35019090026719,-23.94334700176343,-24.340196694043385,-25.025390746845105,4
215207.53+040921.7,0.917,-22.203218630916552,-22.6195986415171,-23.116096576174925,-23.36088604182727,-23.542836507318235,-20.295925970896203,-18.238046826932937,-24.822876312165704,-25.472945445942194,-25.435051187474677,-24.988587505511465,-25.904433588423,4
215305.86+042149.1,1.74591,-23.85957448091192,-24.265322005520005,-24.8137932682594,-25.084690800200445,-25.446905216865076,-18.970995421060085,-18.840224700101977,-26.10245582251433,-26.831386964321798,-26.686652335144508,-27.114400821224237,-27.99044735167838,4
215633.53+194735.7,2.467,-24.354482540794123,-24.614504427284437,-25.056680758434247,-25.28983899550075,-25.66202598633022,-17.3616001425155,-17.309232776316502,-26.08488938938157,-26.752166085937272,-27.08050831237296,-27.05425256287353,-27.572511848505467,4
220105.04+014414.3,1.965604,-24.324830592141243,-24.543922950045932,-25.170794711425348,-25.45146918214268,-25.831678601818023,-18.040496941871023,-21.77889841510517,-26.341816787595548,-26.505685167964653,-26.885377770034875,-27.05043805795041,-27.95727184855969,4
220335.12+074007.6,2.535,-24.21522828132269,-24.625153615267884,-25.190286787260405,-25.484040759387216,-25.988671201895045,-18.55269258156595,-19.996190389950883,-26.500406192730203,-26.95002471690748,-27.48235966104592,-27.395180180957595,-27.929269054533066,4
220344.98+235729.3,2.188972,-23.629806959359463,-23.93502545654555,-24.61208626543162,-25.17670032958854,-25.42762600689761,-18.75527624737137,-20.110693486685733,-25.497271196598927,-26.72332701457408,-26.81223773797053,-26.76453760155092,-27.29353124442549,4
220607.48+203407.4,2.455,-23.44771810936547,-24.45488193183028,-24.839354808944343,-25.257891867386544,-25.542637803667294,-19.0603258170212,-20.413288426919152,-25.996124410979405,-26.718317362422837,-27.21463560180999,-25.189609632115587,-27.521721911308504,4
220626.00-015201.3,1.115,-24.41095628949456,-25.093971567006584,-25.566243466820197,-25.80028690474719,-26.143217317711564,-19.253559662472107,-19.16365638250874,-26.155767715562103,-26.081870701163137,-26.420436418043995,-26.84286641056393,-27.53255216888199,4
220813.63-091820.1,1.751658,-24.91107349282691,-25.347835284533165,-25.697692579938263,-25.79453711156057,-26.0611383879872,-16.454729332391757,-19.003568389736856,-26.18437383474236,-26.404767439269797,-26.571438139737552,-26.98777515112692,-27.913663882684865,4
221024.19+043514.2,1.014798,-23.63383473966581,-24.062285894910044,-24.600576335670933,-24.79680287258204,-25.018676293925694,-18.361997253512342,-17.9745627635575,-25.53367774838432,-25.546308423149952,-25.413499950670488,-26.162304952488885,-27.019768042776352,4
221155.73-001043.9,0.400984,-21.80871653850564,-22.45431455754319,-23.018190918979,-23.22696217720548,-23.56170940403097,-14.88419000622127,-18.7751883977349,-23.887148772802576,-24.179850204479955,-24.630440663349223,-25.16846679382267,-25.980719540630883,4
221315.13-092425.4,1.956876,-24.835032056592848,-25.16972620555601,-25.51712686655616,-25.59873722388301,-25.83407674089097,-18.039200837678315,-18.65745853822733,-26.305528983124,-26.570579770454486,-26.55579362123766,-26.722520818239865,-27.507885918497017,4
221328.15-023909.4,2.577,-24.818793477106254,-24.870547185745234,-25.409603698978373,-25.549916894598017,-25.78658114752569,-20.71614271201237,-21.11771026391802,-26.296867877649294,-26.32095760163684,-26.744234667683735,-26.85108486594308,-27.44489930318226,4
221509.52+003638.4,2.642,-25.297312211800428,-25.25980509139464,-25.704964300123937,-25.90491659363758,-26.120514564229097,-15.217512721137764,-21.6442399707948,-26.393883591803124,-27.20873842935826,-27.38037515769636,-27.2094600278627,-27.95066456809569,4
221608.88-005708.5,2.399,-25.416127916427254,-25.588273181377748,-26.00100839111312,-26.292007210459555,-26.613259727861504,-18.55444329752458,-18.545058394976447,-27.235901713918,-27.79040750004571,-28.274474049557213,-28.09932225368689,-28.712427232672084,4
221750.53+183513.2,2.555,-24.375334926503037,-24.564286777910063,-24.92351636944951,-25.189989476109844,-25.55497741968824,-21.71039564758353,-22.48597514766909,-25.981480842537067,-26.366074343810748,-27.061310895954644,-26.56358043667886,-27.06110077645947,4
222225.80-015345.9,0.636,-22.00579198581069,-22.46064986901218,-22.74137118444741,-22.9099816636223,-23.0935001057828,-19.364491546287496,-17.82711374409085,-23.951467840040216,-24.3186152813658,-24.5229861720138,-24.83995296344644,-25.5606294725372,4
222538.04+211806.3,1.959563,-24.853756740581836,-25.19672182723672,-25.53427564064453,-25.635685265425245,-25.85678096119462,-18.743713459336057,-22.05884134503983,-26.08487661725571,-26.67197653641248,-27.110007732308823,-27.235547095404627,-28.047001251682868,4
222559.52-004157.5,2.768,-24.99513643645329,-25.369632005968203,-25.70712197848948,-25.90083752386256,-26.295779348691887,-19.35484993052556,-18.07093480668753,-26.82878584238048,-27.273476201184327,-27.84747336076156,-27.654044870844672,-28.391924292479253,4
222704.86-011052.2,1.823892,-23.094133914002207,-23.892103896404684,-24.77833488031045,-25.11097785307972,-25.49035621236064,-18.789903690725307,-21.10665952171557,-26.376928636182875,-26.54818651731873,-26.71737733245596,-26.78568285674352,-27.390025108603627,4
222720.55-000159.2,0.956288,-23.1939835256803,-23.501312394276173,-23.92608420279137,-24.078916790170496,-24.36266021551257,-15.551908681681091,-19.291088848225044,-24.74157944100337,-25.10803604108348,-25.61555503542434,-25.628478891175348,-26.30616338652106,4
222836.32-095008.9,0.797814,-24.846437564838972,-24.866508197374728,-25.195250543906525,-25.396452325753245,-25.473876249497085,-15.810945556517328,-16.94571142497565,-25.328330288660016,-25.52330907030849,-26.07479415367496,-26.743623906921517,-27.7049081794468,4
223309.93+222010.4,2.043972,-24.03702450952221,-24.54456491734055,-25.055472205166563,-25.24731082841665,-25.56409250405149,-19.49668976572024,-21.439641603399952,-26.26323495002646,-26.541598863114743,-26.95582439040101,-26.816763774293733,-27.763108174424666,4
223644.64+044912.6,0.499749,-21.85702939408024,-22.21928170914392,-22.761258726452848,-22.9481495802792,-23.32977283178364,-18.05154455560782,-17.093847848410483,-23.40328747101328,-24.002034174568987,-24.837683071226444,-25.31136361526702,-26.07475009738541,4
223724.45+184407.3,2.255,-24.109105450565387,-24.4404961192632,-25.10375133988744,-25.45650667698049,-25.772537572523785,-19.764307643044283,-21.18941153451248,-26.25145809044032,-26.44823318085515,-27.36567207059252,-27.236136232284768,-27.82721017424124,4
224045.05+104812.9,1.359,-23.664110225868807,-24.60285111531472,-25.04136729658111,-25.218210165538885,-25.554772964621893,-17.943065303364413,-17.456279102869715,-25.699847566312435,-25.936601753257477,-26.32838235350973,-26.9998011762259,-27.945195773241096,4
224435.14+260020.8,2.047882,-24.1197308645588,-24.35163990585634,-24.74751569821104,-25.086134220089644,-25.46508034461499,-18.119505301506184,-20.27056124081924,-26.24693852022189,-26.00132109242568,-27.03189868775461,-26.49823265875545,-26.72695102330242,4
