SDSS_NAME,Z,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
153159.10+242047.1,0.632167,-24.400196602988565,-24.64471536662053,-25.056366499799,-25.172450348804603,-25.482593949446635,-24.413700133062477,-24.32003546668295,-25.71945782010581,-25.7153690882288,-25.79616299562649,-26.163306060863736,-26.91133893572045,0
153207.62+131435.9,0.8046,-23.401790390398435,-23.764896778167135,-24.140513869831704,-24.313903801026232,-24.62989682139649,-21.535255051075133,-23.31028620060105,-24.967682361009253,-25.257529035632963,-25.288032281143064,-25.42870571047161,-26.260856916842297,0
153209.09+072352.5,1.753,-24.672645945870563,-24.84634229933363,-25.16538996735608,-25.302772475475702,-25.57194863153658,-22.37008679163956,-23.91737505778261,-26.12778581457929,-26.8358233330266,-26.774443484187977,-26.49446643712396,-27.274410762604745,0
153415.05+465819.2,0.281999,-22.02571491255261,-22.3978791189223,-22.87915343389826,-23.074650840035314,-23.285737286077183,-21.540615451381797,-21.66821818590828,-23.42495603539825,-23.61211800045496,-23.69443352454395,-23.831096625778617,-24.366543939355697,0
153434.46+514941.0,0.356815,-22.21177758954717,-22.41881538729548,-22.92318998016971,-23.077976638613467,-23.155964050443227,-21.937594764667026,-22.02195275768543,-23.34198501104961,-23.096237049682237,-23.84246755498595,-23.87814445778647,-24.61069938842629,0
153600.35+483709.6,0.642806,-24.323883911629306,-24.48235965760781,-24.86863541685181,-24.976066561886984,-25.185921774708294,-23.8466550612922,-23.8021502364769,-24.81627181072038,-25.13503420897795,-25.59707033646796,-25.750493054635182,-26.523344814606816,0
153633.55+161530.8,0.5824,-23.887745097721304,-24.06163288237443,-24.385116449295825,-24.417563909815748,-24.63590820168143,-23.20082353471248,-23.655983540558083,-24.358583441117297,-24.83034014571966,-24.969077814853744,-25.3947019824814,-26.21137739527447,0
153636.22+044127.0,0.3791,-23.101914126001727,-23.598930894868392,-24.1356712506754,-24.367483355625595,-24.638322731287403,-20.67583823103059,-21.74496405776005,-24.68642807860754,-24.921055136623767,-25.259611047207784,-25.468655800552533,-26.02953900481741,0
153730.29+510807.3,2.27,-24.83571969914395,-24.86398390764776,-25.26592037471608,-25.381351937099907,-25.569932109973102,-22.52547710579288,-22.86834006670267,-26.015591640348955,-26.45431885730948,-27.10718493512888,-26.569308371881505,-27.481446882682427,0
153745.49+353014.6,1.22836,-24.219894521895032,-24.48777831448829,-24.90909978579971,-25.04703995533604,-25.32617053273972,-22.332610676148494,-24.252387677879025,-25.807918752463458,-25.828256803221844,-25.96100959240044,-26.180383006974044,-26.99519131560126,0
153901.53+220620.1,1.481,-25.2858005792487,-25.656098838932788,-26.100866110904075,-26.19824598393411,-26.471237572402245,-22.517153061716957,-24.57869949388244,-26.731411455263725,-27.189215840841246,-26.97581359191317,-27.400666472946053,-28.21619266096031,0
153913.47+395423.4,1.933,-24.6499634122887,-25.301560241815885,-25.79142491431786,-25.89462746772089,-26.070420497973377,-19.41581311835338,-23.06102282719306,-26.329335001846736,-27.009702941054623,-26.649983673166528,-26.75389136461556,-27.652794000242373,0
153931.29+171714.1,0.7738,-24.0249680962521,-24.097473300608424,-24.4098907582132,-24.41621285568598,-24.572639914522256,-23.206719181442555,-23.442739934582807,-24.80506566988894,-25.318034829608067,-25.16682782764956,-25.31513669305294,-26.0549369174418,0
154115.79-014208.6,0.569654,-23.381219706006533,-23.78089874623615,-24.37309346153212,-24.597745849058605,-24.930159472661668,-21.86560915279906,-22.539970893895887,-24.66655860443998,-24.82546208576191,-25.11378910581536,-25.285942721479028,-25.947549603543667,0
154356.22+204222.0,0.4123,-23.409264173422123,-23.629917430441058,-24.04461041962576,-24.090095586794984,-24.22303135503327,-22.00858823873917,-22.6477548449122,-23.782855611001885,-24.180784590774763,-24.665938267306423,-25.26878369642692,-26.048767079466373,0
154435.46+364720.6,0.785144,-23.34488634879252,-23.53140844759904,-23.808192393226435,-23.862609933562123,-23.930083798281927,-22.54062921495417,-23.433698700014126,-24.174247346763146,-24.35474023642809,-24.965006308516152,-25.10304242321632,-25.91989996180665,0
154521.07+014517.2,1.867,-25.16694095712698,-25.416127853612483,-25.786496073304374,-26.0156122106386,-26.34200307774221,-20.040966400302548,-24.127514358923204,-26.736890098146617,-27.50339316665938,-27.51245843706908,-27.552007448424828,-27.79772747999708,0
154620.98+453916.7,0.458,-22.79874100340941,-23.23074333683309,-23.79970081743102,-24.060404174018043,-24.16066428174446,-20.11010098093468,-22.01628812507849,-24.19227606180052,-23.9802023878783,-24.15542672247146,-24.41995102135172,-25.413531885433425,0
154643.57+020817.9,0.6032,-23.732922762304877,-24.00272758764785,-24.34718193483824,-24.45574204151554,-24.53342934651389,-23.76972102935463,-23.61056088589211,-24.5697165882629,-24.89429833028255,-24.85276000735799,-25.69676362388156,-26.4893059308817,0
154814.54+431115.6,1.808,-25.03259167579406,-25.59180208970344,-25.95017550536699,-26.063403304369277,-26.294228595158927,-20.639399097860867,-23.34215955873599,-26.51673473757945,-27.01575888035248,-26.76052334197175,-27.22234029471138,-28.065220350246168,0
154916.23+171734.9,1.094,-24.66949816360915,-24.847548212195413,-25.12683799456885,-25.252173757338245,-25.52425869232967,-22.61981671325579,-24.29978374782663,-25.92469826798981,-25.875496577302613,-25.487024284373888,-25.90428823341497,-26.646376419780225,0
154956.87+070044.9,0.798425,-24.55807953405873,-24.84349900786203,-25.197555608076527,-25.288568141189423,-25.498793216681083,-23.5415526384124,-24.25648792739654,-25.41475411018129,-25.47423467980802,-25.99225753512177,-26.18889674135833,-26.87058853568928,0
155014.03+111134.6,1.407,-24.17824025719918,-24.50374083512048,-25.03608646758042,-25.22260501764152,-25.549734552435773,-20.15611970793767,-24.040270940033853,-26.08297740995697,-26.41217816207852,-26.117298016413468,-26.304045489080348,-27.056077837704592,0
155052.73+272952.1,1.821,-24.899365681356286,-25.024098953180324,-25.36461852963477,-25.564274272056068,-25.768057438768,-19.81482081421885,-23.69193978577027,-26.237347354378574,-26.475145190388144,-26.456367119527037,-26.51633092499947,-27.23470507244944,0
155121.13+071357.7,0.675,-24.48965144600495,-24.824469310037376,-25.23651500152831,-25.501438187241952,-25.73609037745831,-24.047590482007333,-24.08476154074009,-25.73025931612789,-25.87941047813594,-26.27325077133853,-26.79410253326672,-27.553172081581742,0
155130.88+371506.7,1.864,-24.89391022279145,-25.08295893673966,-25.36746053767851,-25.51419177082647,-25.75825128484544,-22.368313908015995,-23.94380127032385,-25.839612691968178,-26.501469989281,-26.685461069039896,-26.46604766721937,-27.25445350246602,0
155158.20+580644.4,1.325952,-25.19348855789532,-25.325223745304143,-25.692941966838493,-25.857481562827815,-26.08242511586316,-23.7794046500342,-25.077805596144128,-26.627901512310427,-26.83269199810393,-26.94397404201663,-26.938075174923213,-27.8176511311485,0
155249.50+402802.7,0.767213,-23.582873477046512,-23.832502587780024,-24.2092986338534,-24.206384655857583,-24.36617567381265,-23.12404504494485,-23.5274936451293,-25.233549435331124,-24.82538278190224,-25.115221475755817,-25.082613297104626,-25.94370861766171,0
155250.77+561455.7,1.347,-24.68775644047781,-24.907486621965678,-25.34104424046199,-25.486620973970144,-25.734555501560813,-22.461809278738198,-24.24580619287222,-26.12063769415439,-26.20611268264441,-26.117382178187142,-26.661306080388396,-27.502635549307374,0
155306.31+414041.7,1.454,-25.04470877868299,-25.16315128795577,-25.53397935126371,-25.68854120993608,-26.028333503120862,-22.34764692580811,-24.72351267350992,-26.34220444101183,-26.729411181386272,-26.320747000027797,-26.738359199840584,-27.60500338352268,0
155340.84+071845.2,0.706,-24.25101686250421,-24.44922173361789,-24.770336970333684,-24.80357513615548,-24.923753330689078,-24.281895360220663,-24.34884936415258,-24.880731076995325,-25.15299209803969,-25.224067571375635,-26.037021184277805,-26.90719606907696,0
155400.30+204312.5,0.986,-24.553072167253465,-24.977085781167936,-25.340122836039757,-25.533841441139277,-25.814743235627688,-21.83573577597687,-24.177189205159436,-26.296162736177028,-26.50423309509948,-26.707971362919945,-27.01884780199703,-27.700798321696123,0
155420.17+161427.7,1.304,-24.542707655156825,-24.490631971598813,-24.867074297921764,-24.944050841296807,-25.204543704534387,-22.752471767999,-23.851180798461733,-25.733508268327007,-25.93817643052036,-25.42408443365605,-26.050144269890414,-26.65287805404998,0
155527.31+241044.9,0.871,-24.320190216422237,-24.451796993160983,-24.80174261374319,-24.92627745535993,-25.10696495434087,-22.123709817680364,-23.84177355587913,-24.962456915224163,-25.38008463964345,-25.706346452247264,-26.09404806361057,-26.888085023005495,0
155636.13+340332.2,1.381,-24.831676530097763,-24.93264004358483,-25.30358893456632,-25.51352921588781,-25.824973866022656,-21.350407625797825,-24.49242093363569,-26.0714383291125,-26.646435174896748,-26.134613392521217,-26.78148692823468,-27.64227258961438,0
155735.40+215217.2,1.451968,-24.105968585238436,-24.34999886825908,-24.854183875301636,-25.06534561959882,-25.42940177762388,-20.6463478528668,-23.74171390763784,-26.164057626328432,-26.365288101890453,-26.75119576665452,-26.242918537959103,-26.91734037406473,0
160150.00+401714.8,2.193685,-24.51043302104113,-24.55626610867961,-24.87981628384857,-25.02938226639027,-25.225505321674657,-21.130610916513117,-23.30566885126064,-25.86961803936437,-26.7100071553273,-26.84425609447701,-26.15656284662326,-27.05016796181004,0
160243.91+174503.9,0.356624,-23.76134806273328,-23.91959733165878,-24.233799997052447,-24.32691079270625,-24.59923575459488,-22.69424301300369,-23.132309622834764,-24.576482786290143,-24.72098922741865,-25.06481761497152,-25.647428521532504,-26.44412609415669,0
160244.48+022142.7,0.346041,-21.99024645110073,-22.408214023185685,-22.87451608733907,-23.015816083155293,-23.19431709685201,-20.03077473000571,-21.579891693043827,-23.38958983621716,-23.87270736536961,-23.79623476859989,-24.28901833150592,-24.975715068600564,0
160314.84+023136.1,1.311469,-24.845432541223968,-25.133027378727668,-25.503503361391243,-25.68507036198404,-25.909652588388933,-23.82666593918111,-25.095991558607995,-25.71232898115635,-26.393962079367824,-26.19184661355498,-27.000128066561924,-27.79842529308277,0
160353.04+264515.9,1.33664,-24.33399148772296,-24.606324727593712,-25.03240777535821,-25.27877386170298,-25.576948411617696,-22.97517541646208,-23.996712943939944,-25.58679828588277,-26.120113818845248,-26.366213437693894,-26.48413949056009,-27.26098783039956,0
160355.92+573054.4,2.855,-25.741427038197735,-25.799507572618936,-26.17506784409405,-26.34085118078576,-26.62804092640923,-23.312163084736024,-24.353671961814698,-26.771033004203208,-27.564106010947576,-28.14927765213609,-27.923057081247475,-28.409133581306243,0
160410.22+432614.6,1.538581,-24.381705204297766,-24.5850021726024,-24.98647702571481,-25.106425903228622,-25.496815792727528,-21.97035999983733,-24.21606083883136,-25.87732209502793,-25.941128673164904,-26.44266444469621,-26.135178454531363,-26.83667298737644,0
160421.99+102842.1,1.6312,-24.118148404073267,-24.440222228794653,-24.933523913345567,-25.103626807164225,-25.46617155344434,-22.44680864584127,-23.74230480158748,-26.380989856914223,-26.42495147694067,-26.661242155916984,-26.266044664695382,-26.98364379352699,0
160441.47+164538.3,2.934,-25.877472014999068,-26.372703254692173,-26.84550164367773,-27.129632030923734,-27.368425709659856,-22.369913152652323,-23.84603509613414,-27.36971945383311,-27.66078785264939,-28.163338881500547,-27.85093285834912,-28.2537145043976,0
160632.45+083438.5,0.432362,-21.39103592985533,-21.73132409508925,-22.52572141000151,-22.7297976323968,-23.03968426057772,-21.68156464727789,-21.669151132352766,-23.267597538460443,-23.669965113442466,-24.28398847155433,-24.03836701727245,-24.5939099868586,0
160708.26+514302.4,0.424543,-22.67646033064505,-22.84581273225097,-23.07824941531972,-23.185133611804098,-23.490972085080703,-21.818101904071483,-21.787389641340106,-23.52419618191343,-23.904677655420773,-24.2558947200466,-24.51993619310514,-25.264553517264453,0
160753.08+323105.4,1.860607,-24.69643683837492,-25.038793187996948,-25.420034508364,-25.480137296540025,-25.66556732501548,-22.827003034855228,-23.85137984849944,-26.15252488946761,-27.01953019476467,-26.6238452476016,-26.654318035022875,-27.62740380847859,0
160820.76+561356.3,1.94822,-24.466828236019406,-24.79685202190546,-25.07362378236741,-25.17216794419693,-25.326379036293638,-22.658239724176887,-23.187553774675465,-25.67076385073926,-26.28678694632228,-26.710654732419627,-26.16631004892274,-26.82837559677197,0
160913.18+535429.6,0.992581,-23.64359592761552,-23.922591603046,-24.37632913845172,-24.60998326536039,-24.75563271193364,-22.801300965052206,-23.813844019586103,-25.174449060896823,-25.67257236207072,-25.428361855901613,-25.87751079869788,-26.51404607260837,0
161022.33+323824.1,1.516,-24.30707416220124,-24.599021356068164,-25.011864294534742,-25.190164899687872,-25.524236307950567,-19.390064927946334,-23.454719162462965,-26.018765962058243,-26.313543323508945,-26.374640346191303,-26.338299057411056,-26.891110000939204,0
161033.12+202420.1,0.628034,-23.73805924045736,-24.023942266893147,-24.417645745518204,-24.54070502391496,-24.682379111081787,-23.756430968691195,-23.63878653493718,-24.88628607154857,-24.69735490872894,-25.087693200359556,-25.34231804331484,-26.18781942917408,0
161341.06+341247.8,1.399149,-25.067765540940727,-25.13288514316708,-25.53533551716779,-25.72262425903285,-26.10214227956945,-20.24741434758492,-24.49670996948314,-26.271132403530288,-26.706547961423727,-27.11092910318795,-27.02154435565636,-27.649899262724517,0
161435.70+372715.6,1.601,-24.800373324235508,-25.10348532219799,-25.63904206812677,-25.813198234107915,-26.12961712691041,-20.770025265224557,-24.353495087636546,-26.758686152631096,-27.298217949461336,-27.157053391273863,-27.321771227754965,-27.975186676248462,0
161521.78+543148.3,0.4737,-23.24055360815401,-23.406505962640285,-23.79011266247665,-23.87687909318737,-24.096071775209506,-23.287202573513603,-23.075229629975308,-23.868702670531484,-24.26980330046603,-24.43398348080186,-25.070606105443403,-25.768616453658723,0
161522.38+404154.5,2.019,-25.23835588170856,-25.52641504533444,-25.91576904961298,-26.03344083282809,-26.249327618246145,-23.622742841507627,-24.407660239855023,-26.57052686750677,-26.764943401337263,-27.50222553990112,-27.148408808461525,-27.894914373044923,0
161543.51+544828.6,1.699557,-24.44684913070141,-24.61212149344042,-24.874252882337327,-25.08782005898104,-25.33594131527267,-20.157238311274533,-23.5976133354737,-25.9812374546742,-26.343436331723787,-26.1731389631764,-26.151979428498763,-26.825474510312965,0
161742.36+250934.3,1.78881,-23.46984962777477,-24.113103303002013,-25.17972391432812,-25.500232676717545,-25.608301660264477,-18.921562990813253,-20.669846133498933,-26.222396602885475,-26.576439577321825,-26.604332435314895,-26.5097138678355,-26.965930366143134,0
161924.11+260907.2,0.629037,-24.241647948902795,-24.346218874813456,-24.7669297390609,-24.85864854638052,-25.145410597500412,-24.064909624663287,-23.738242159866108,-25.062684777639227,-24.98820771899464,-25.38782231592852,-25.889489537196518,-26.82682549789353,0
161955.42+402900.9,1.562861,-24.6533689528602,-24.87701568211581,-25.229140395999632,-25.37856660135741,-25.696996107979277,-21.601906341586357,-23.317963000240056,-25.96350025447846,-26.190336022323404,-26.55872104163498,-26.435885649596823,-27.390900746307228,0
162104.73+270546.5,1.127526,-24.77743941674724,-24.94336445252213,-25.099559942885858,-25.21833192174608,-25.333195389154746,-22.72094957658181,-24.17950192945687,-25.506213671721326,-25.777204715119584,-25.84563037375344,-26.30346684963708,-27.14935301605804,0
162115.06+400732.3,2.208,-24.79616050641396,-24.938295953933668,-25.419807148761144,-25.627649910955416,-25.831997153289933,-18.635716549028206,-22.75237598104602,-26.249389678535977,-26.72533290107327,-26.574718107046248,-26.31735342908178,-26.79935526420682,0
162129.63+210930.9,0.677203,-24.03256379779451,-24.296684990582385,-24.71745312107367,-24.854179504892876,-24.960250804230377,-23.765021689727863,-23.711569132199383,-25.127862495726177,-25.374886286420477,-25.50651140792108,-25.752231074914675,-26.60074438704728,0
162146.88+212340.7,1.635336,-24.168479550937175,-24.52472770355368,-25.050587671260967,-25.23560603520196,-25.509791986791036,-22.25237186403077,-23.823426473599284,-26.209240785064548,-25.988515500823663,-26.27820316132056,-26.230224951923415,-26.82731272436165,0
162307.62+390932.3,1.982,-25.92178515357517,-26.084195576451684,-26.455399378697475,-26.565914900111554,-26.8219560058118,-24.39647216847388,-24.940729290732843,-27.33167253498509,-27.73257713400124,-27.94552207707903,-27.735065349469945,-28.443295275328204,0
162319.92+411702.8,1.63,-25.543604212914925,-25.731853359378803,-26.157120881824227,-26.351146853597356,-26.65891493579633,-23.26635170207258,-24.59977585323462,-26.997040348956915,-27.597182071186104,-27.713692331523674,-27.812477600230626,-28.38939818711705,0
162413.29+123035.2,2.118,-25.31575704049857,-25.441195412180303,-25.756472141973354,-25.93954247443788,-26.170060358168698,-21.013333577056937,-23.91829834970755,-26.491243927359854,-26.818491039334194,-27.13758084019887,-26.838444566773298,-27.258586511465065,0
162439.95+323918.9,0.257283,-21.750162858718923,-22.0267422952451,-22.352380120281985,-22.562196792787987,-22.69384974669909,-20.637946927340348,-20.937208627330637,-22.48568524958894,-22.90834889508919,-23.21179002718825,-23.56954665830545,-24.201978602844985,0
162452.51+564731.2,1.024457,-23.95313506683304,-24.212126613596705,-24.487422637776067,-24.68219326103968,-24.997269022518683,-23.09105595963267,-23.80206137473507,-25.029478194577276,-25.13123696453304,-25.64365284004021,-25.52367328826852,-26.33899326976072,0
162615.44+571344.0,2.037004,-24.70814779686536,-25.04386870038297,-25.41875002108588,-25.53615822209136,-25.716970637468155,-22.841772217650824,-23.11481142560183,-26.273718235552582,-26.45472158972481,-26.642985657098954,-26.74473905269971,-27.56001422487077,0
162646.25+190340.8,0.787,-22.958051970943497,-23.190042144521325,-23.77585635056935,-24.070380877039764,-24.345717451233902,-22.512800772156755,-22.79784912006661,-24.73564669213545,-24.82618531760335,-25.4875782142964,-25.237097965730733,-25.839942110990695,0
162658.95+542923.4,0.219696,-19.959147369855035,-20.51219594116113,-21.24184687795543,-21.41474941247286,-21.625785839665813,-17.93149097709941,-18.934870857199076,-22.14271298140273,-22.05092968635413,-22.737784249894503,-23.002849434396744,-23.364340323562526,0
162659.24+301535.0,1.578,-24.3235979694793,-24.68726543171994,-25.24786583081956,-25.30791704947288,-25.63473229389102,-22.59401614590205,-23.75162321417553,-26.152598007655044,-26.41561574471601,-26.552822632464583,-26.275562864610727,-26.58671812750108,0
162727.33+010840.8,2.026631,-24.63992356216141,-24.95268614939404,-25.32014963384938,-25.56199157126483,-25.78024378422378,-22.09604666107156,-22.885266776389493,-26.284160491879657,-26.82536618034789,-27.03502022951795,-26.782117364195496,-27.333926192021465,0
162756.12+125925.8,1.558,-24.55721174424024,-24.83509787275136,-25.26080465371085,-25.45584438513575,-25.77052436643947,-21.888304821529196,-23.54939910200422,-26.05985147668885,-26.37250100927252,-26.56485336325509,-26.517809428050462,-27.350140892557786,0
162850.39+562929.1,0.401354,-23.145311066356932,-23.43711061429475,-23.7745848880469,-23.869762847051103,-24.14079667574894,-21.99038105359045,-22.62609270383936,-24.09707671960559,-24.32583718589389,-24.58435131493817,-24.75631236423315,-25.44542050165385,0
162933.74+244604.7,2.082274,-24.6977445996611,-24.95324915495798,-25.371789726316365,-25.43205176817459,-25.663314231368755,-22.061304079364582,-23.089164351813828,-26.11143940333814,-26.7458917566004,-26.50427564565957,-26.7042206517948,-27.575160149706157,0
163000.34+451223.0,0.400452,-22.047113820589296,-22.313707430716065,-22.66916503548846,-22.79827887745198,-23.18258888509011,-21.19984053803318,-21.52008095121573,-23.239392188308887,-23.72118218000445,-23.653087837320943,-24.18190038849729,-24.806342362324237,0
163046.21+361306.0,1.25905,-24.93895417625291,-24.91946950102213,-25.274936269930787,-25.402497925706577,-25.5814405134279,-22.872519877361523,-24.25157570338145,-25.635149872595427,-26.26223551326207,-26.44280351625438,-26.317366361097644,-27.11308022823492,0
163124.02+310805.9,0.245351,-19.96961419031957,-20.36296107932053,-21.069258123201195,-21.436982594394088,-21.634446966936945,-18.830283976123408,-19.453460963233432,-23.63608640304365,-22.79318162823172,-23.100976768241814,-23.113763866812764,-23.51927217800458,0
163128.51+124722.6,1.821,-24.842570858211367,-25.17834651136677,-25.54915427606409,-25.67681597771777,-25.931115315240746,-22.146352394095047,-23.538870228574453,-26.384237830277527,-27.029741883323588,-26.69142057178409,-26.875903543974204,-27.76814740042698,0
163201.11+373749.9,1.478949,-26.62001093241448,-26.76191436290291,-27.024313225565983,-27.13017061315097,-27.414831615246225,-25.04252298348949,-26.519952494698863,-27.579057868528103,-27.81749976903657,-27.80824568469196,-28.15567739713624,-28.99347832046398,0
163302.66+234928.5,0.820884,-26.39446076749494,-26.67705548317788,-27.070708187789503,-27.23509578497115,-27.32890840005996,-24.96575111033342,-25.997636802268275,-27.51993708195391,-27.348406544349903,-27.629540751436767,-28.17210021286506,-28.966775339994783,0
163344.28+321601.6,0.363568,-23.20254335676877,-23.4621781471328,-23.82559296042316,-23.90652374925816,-23.983114258405323,-22.1479332019944,-23.03714822363113,-24.342073222022265,-24.379986777834635,-24.874435530350944,-24.968158770815307,-25.613524773544384,0
163356.64+313954.1,1.849,-24.950188165436117,-25.046406937904,-25.422247173288135,-25.69822165034318,-25.925611513063448,-21.9936316090226,-24.129824609121663,-26.439443829864786,-26.83231142469115,-26.611017883794005,-27.086877365351047,-27.701641136979287,0
163416.47+145951.1,1.984,-25.244202267434083,-25.58332555757308,-25.94041789146652,-26.072515930792672,-26.295392571118672,-21.06959087589033,-24.095735682471755,-26.80002000492502,-27.14246560823912,-27.22959530279571,-27.34162101780695,-28.17019342884527,0
163444.84+375308.9,1.688,-24.68631729568686,-24.86155504469217,-25.17938028687839,-25.35452118333331,-25.696523542643902,-23.24799367963835,-24.661533524859244,-26.08381423888798,-26.380812715012883,-26.184529640605604,-26.791948357793192,-27.48662624010909,0
163553.91+290027.5,0.598058,-22.20497934838686,-22.63754076039198,-23.2128710506761,-23.440901974883367,-23.7996767855715,-20.322664585394204,-21.423486889788112,-24.13768227447148,-24.23582315859325,-24.73021456335569,-25.20233981097528,-25.655453697861773,0
163623.97+002302.6,1.171985,-24.26033331259029,-24.41738220405442,-24.87922900441829,-25.04216484512296,-25.252606127445212,-22.53471979920509,-24.19438616853962,-25.62457180474348,-25.90816802150442,-25.555599163841208,-26.369424982577826,-27.161364779058005,0
163917.52+225154.9,1.751,-24.624430541945337,-24.70486774485435,-25.166473518349644,-25.435524077745104,-25.645961401587765,-21.368939758098534,-23.657713810289817,-26.083072374235915,-26.492966587557405,-26.53947310190998,-26.780090500142517,-27.34860252966834,0
164258.80+394837.0,0.593,-25.416275860955658,-25.737313600854822,-26.41505808500497,-26.6588549833678,-27.1902790969554,-24.061972415537003,-24.27978560798296,-26.73741939082224,-27.291114037624343,-27.86480488167854,-27.422533154808303,-28.330184322289377,0
164302.03+441422.1,0.916838,-23.07273545947909,-23.31825759077895,-23.84663018670042,-24.141051146517103,-24.47932119342446,-19.266328339929466,-22.74183914039053,-25.0317937054256,-25.118713261665462,-25.30083406587425,-25.042736677380177,-25.53480286900829,0
164345.41+372323.4,1.04197,-24.33196132323361,-24.44021176337461,-24.773339771648832,-24.9703292460318,-25.23179392574799,-22.864680300119048,-24.05798756006886,-25.38398162987036,-25.89205930614109,-25.49159338840959,-26.078156659231837,-26.94410216345452,0
164346.72+375937.3,0.394409,-23.589404771906395,-23.79924479233184,-24.12417864077904,-24.20425586346068,-24.36100720369483,-22.28340501527938,-22.59123360430368,-24.33478518675352,-24.50467354127816,-24.840393550723693,-25.38398907955758,-26.20448038795568,0
164411.11+310435.2,1.87,-24.956414523136104,-25.254177618721084,-25.55902030853678,-25.648956138013467,-25.848408395450303,-22.88210478418266,-24.053279704753347,-26.082981042837822,-26.757255424734478,-26.71916315263575,-26.650840653119317,-27.442106835087245,0
164432.71+123218.0,2.126321,-24.665849296284936,-24.942044582364144,-25.299480234613377,-25.39830730709889,-25.592827854587124,-22.447985771725754,-23.334348682814785,-25.98962659180093,-26.26449563214246,-26.64461277320304,-26.471182144398984,-27.34981182101014,0
164537.93+471358.1,1.223506,-24.58131232641211,-24.800906263315404,-25.10736831545473,-25.29517148705962,-25.54097588498175,-21.301477431968262,-24.57818385107266,-25.71824618620136,-25.8531916000363,-24.669189843796303,-26.69185933893213,-27.608198751542943,0
164722.34+462705.7,0.672393,-23.561765148638017,-23.81711848837524,-24.197759118813604,-24.123731285734483,-24.295913369304134,-23.0141808541582,-23.361226284626422,-24.604590399767595,-24.92197122412243,-24.52288672891205,-25.23802939016779,-25.96966451505589,0
164723.58+203314.4,0.814436,-23.42431196162349,-23.690581849795752,-24.043410514995077,-24.10001436435953,-24.267829717518502,-20.904878746748015,-23.31542376414692,-24.774999122863257,-24.41636551967496,-24.961063967381712,-24.98800809605318,-25.7585279476398,0
164735.03+401407.4,0.686798,-23.14681533274198,-23.44005454290857,-23.745281257551422,-23.77566518206885,-23.90001227639112,-21.804300221449022,-22.386918125761145,-24.39604788498136,-24.701428122352706,-24.72683136712907,-24.68963701371445,-25.5382594776244,0
164826.24+312622.7,1.979,-24.343715916094336,-24.56044385171521,-24.89966580703933,-25.09005300347084,-25.318107130244936,-21.907723716031217,-23.62514095831012,-25.53666033450127,-26.27210430368901,-26.44340159650832,-26.363846798056965,-27.08197410056995,0
165050.82+503735.2,0.854,-22.73229469364925,-23.191989874544745,-23.587775911243043,-23.813877755352628,-24.038216086817854,-20.655111288031392,-22.011932669371028,-24.58201372779186,-24.43224878641562,-25.046966675181903,-25.117232423409988,-25.808040973441106,0
165134.90+185002.8,0.963534,-23.53546136080153,-23.945408039079005,-24.33493480431928,-24.51427886468253,-24.815718571159668,-20.56730823284772,-23.19312550869841,-25.37107464763295,-25.545038482452163,-25.935295900855586,-25.800589873142307,-26.471232261043603,0
165542.60+381338.3,1.945,-25.290203796922857,-25.78714390968497,-26.20002855330054,-26.289133893247843,-26.498535726995534,-22.545589341596926,-23.978497607386128,-26.99209786125836,-27.345684388832588,-27.21058348084404,-27.39672024236419,-28.181108197278,0
165543.23+394519.9,1.753,-24.309816960997946,-24.68561249583416,-25.101873376076547,-25.24486242208724,-25.466409351542683,-21.59696097434872,-23.305057057469288,-26.1522479827538,-26.622451940471414,-26.62953990566214,-26.393581979167585,-26.904146799976857,0
165652.55+320551.3,0.611053,-23.422385821999683,-23.735227318141103,-24.01977381309772,-24.139811898382032,-24.205216851128107,-23.104570362108827,-22.984149326346586,-24.471629312274796,-24.4654534251238,-25.015974318334116,-25.26289887294608,-26.014543389991275,0
165658.49+275445.4,1.047,-23.92968811876538,-24.170567878940293,-24.57979922019011,-24.78631416885492,-24.85780655966324,-20.186598542446163,-23.892689659207942,-25.67971569243252,-25.387449117493876,-25.85048935427893,-25.558589612509586,-26.33015511790437,0
165839.84+224634.5,0.78557,-23.577845029915736,-23.969581494227583,-24.375635506136707,-24.461490541368832,-24.70797938074693,-23.10195619820816,-23.498832869187076,-25.253911585768492,-25.175146286445337,-24.75239474674832,-25.339160572234498,-26.082799602318275,0
170017.17+325706.2,0.901,-23.858226288260298,-24.256441112335512,-24.64546367884772,-24.819423338133177,-24.96250333828161,-21.586978266924717,-23.98560514009279,-25.363853437020897,-25.406966565683227,-25.838465944637623,-25.937707935631444,-26.534990224129093,0
170017.85+631923.0,1.716012,-24.69821890947912,-25.08599457916014,-25.366573529585214,-25.58499614267309,-25.65433742485711,-22.75358468219532,-23.970658798239743,-26.052036520583748,-26.71799180472735,-26.3270023843698,-26.830781748234998,-27.798767789415816,0
170207.32+344256.3,0.740745,-23.83743467459425,-23.904017018938376,-24.226090790803745,-24.264035049196345,-24.354199770473183,-23.182360677756613,-23.49471864171463,-24.312526879363627,-24.58639236732526,-25.10832888834522,-25.258978479739703,-26.258356404314984,0
