SDSS_NAME,Z,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
161438.43+410039.6,0.69521,-23.307091122953853,-23.58501595962773,-23.96024737455987,-24.099596889360758,-24.23449823785813,-22.87462016188544,-23.26798000044048,-24.515721794514157,-24.891917285772674,-25.325111248403875,-25.914244314231716,-26.76995638696105,1
161439.70+180927.3,1.3826,-24.6090289430471,-24.83121898441148,-25.018912686438863,-25.14285546550217,-25.440685233788987,-23.046485270436225,-24.355831810354548,-25.717596998605707,-25.69361664672583,-26.40486223874677,-26.572799225770293,-27.475831996335646,1
161450.51+093312.3,0.836,-24.169208810435297,-24.401838111540123,-24.86733783042981,-25.11088453780212,-25.283562532399248,-22.072294734886917,-23.691852928226627,-25.623073282851703,-25.48894586001103,-26.284262789074138,-26.74490434996937,-27.65272816087966,1
161542.71+493437.1,0.9017,-23.27567430798316,-23.62918511507695,-23.90891937325985,-24.01764596188281,-24.200941775449483,-21.912258982369675,-23.596044900305856,-25.00937276738896,-25.072917695271475,-25.24710960061532,-25.478343579487262,-26.29875972378868,1
161601.59+532937.3,1.101459,-23.392316596353936,-23.5280979506866,-23.844900686973407,-23.953139933439875,-24.10764655839946,-21.635158300210783,-22.979109228336085,-26.25577465579285,-26.13689411058963,-26.236802362966117,-25.90101282879329,-26.74394736551651,1
161605.55+184914.7,0.791,-23.83147100716008,-23.860832652335056,-24.16722569283586,-24.30036392129677,-24.395983481961945,-23.066187408599035,-23.724446301993897,-24.63638274134713,-24.70348416829305,-25.10158526361901,-25.844743173757784,-26.721575902292425,1
161606.94+124724.6,1.0107,-24.61787411567633,-24.771032638300618,-25.076919950230995,-25.26016453287394,-25.57162559136728,-23.387234903429643,-24.261917400539687,-25.649780705896667,-25.64450075489596,-26.077562162039595,-26.997865156918,-27.88355741467822,1
161637.15+390356.8,0.811003,-23.73582882826592,-23.90489271809465,-24.2885928122328,-24.473064957361565,-24.577958476630226,-20.493562544615987,-23.432460805437167,-24.47850851142289,-24.896233508047988,-25.58636764310993,-26.26326863475562,-27.229015170303004,1
161639.47+552430.2,0.555662,-23.086353857343468,-23.245587961720958,-23.61046769579216,-23.691043895541767,-23.949795949751163,-22.80949549925822,-22.684586520723844,-23.890537693907152,-24.01878904213771,-25.012121174648875,-25.199807794020305,-26.10243156596305,1
161644.68+554638.8,0.978,-24.132583654796843,-24.139998075054592,-24.472130303319823,-24.628917239549143,-24.69976209165032,-22.49104379425703,-23.762612887048025,-25.189062148613505,-25.12439747263115,-25.48659740652625,-26.02614313781689,-26.98610494822031,1
161815.84+304705.8,0.720392,-24.195350399517285,-24.365715778415808,-24.7917624390902,-25.011359185299646,-25.10925069605899,-23.68193804405475,-23.943838863391605,-25.21050682374915,-25.38135696677976,-25.847577474796378,-26.24662185065109,-27.036082007986888,1
161832.72+581228.5,1.062157,-23.71615665424197,-23.941359696701223,-24.229609500207847,-24.359902967114817,-24.680943648770796,-22.94860239826925,-23.75278135071161,-25.24208946782613,-25.216674417553737,-25.341233225295,-26.29579376656846,-27.137836635064808,1
161946.86+381328.8,1.126836,-25.123923472189524,-25.22706395356275,-25.45026380929365,-25.617633840878867,-25.91299735183795,-24.299006849844268,-25.299396848200963,-26.004222756769447,-26.01181198377824,-26.587678040061547,-27.158499833798167,-28.120368090218875,1
162044.78+125629.8,1.338,-24.467937633488635,-24.763963558469044,-25.10720670720297,-25.25593327419909,-25.460267177119697,-21.977473469023508,-24.5922046887155,-25.86703168004882,-25.795750095449964,-26.393323790114263,-26.817608950510948,-27.70707153927289,1
162129.16+243856.0,0.700268,-23.73547087633622,-22.969441542319377,-24.108235678185483,-24.12847822657686,-24.20080148413585,-23.347232899663645,-23.37317483082469,-24.462964288767346,-24.62834623887388,-25.086263657327788,-25.722308968854016,-26.60149503810353,1
162219.88+320425.1,0.969252,-24.04945752049278,-24.28269517333077,-24.52605329790609,-24.537749790197903,-24.746067482807465,-21.84293265822528,-23.3740202141447,-24.91390279834629,-24.774687904971064,-25.460477449068623,-26.179633310103416,-27.03241238751998,1
162229.35+264834.9,0.437401,-22.71814187601232,-22.822241986038684,-23.31244591912345,-23.33302646889563,-23.495654816443867,-22.28555214776465,-22.395369928265044,-23.51894014151944,-23.54660166197294,-24.362590593995836,-25.16469045075158,-26.0208448890792,1
162318.89+402258.6,0.909,-24.000587376318077,-24.26630979882066,-24.604994472397365,-24.71750234989531,-24.91764082161198,-21.778735933949022,-23.42159092696411,-25.280812960523622,-25.406750331798857,-25.85714612311981,-26.180037374897804,-26.85982646669338,1
162320.78+383233.9,0.750071,-23.633610046714168,-23.760841444006303,-24.0818517841122,-24.220855672131258,-24.30563089608712,-23.39050890518689,-23.57134922365669,-24.602831098342648,-24.812529350816437,-25.209428648020275,-26.224992145441004,-27.11361730567808,1
162402.66+242901.8,0.820867,-23.44480635104433,-23.62410624397384,-23.965013724144285,-24.11912578701584,-24.22273336320428,-21.12221228516051,-22.86775902550185,-24.865631047573796,-24.574637836915567,-25.246027922913388,-25.57964726723771,-26.517252701653764,1
162406.24+313440.4,0.742683,-23.670961126458423,-23.69708183160379,-23.927416366534512,-24.05959487398857,-24.13080033375816,-22.318496469891787,-23.175917345928287,-24.23367554914213,-24.51237537834278,-25.37332643971296,-25.962765553603028,-26.922302531157708,1
162528.35+303119.6,0.832186,-24.327319423794997,-24.338848981787457,-24.677670407754945,-24.71732046973003,-24.82441985595084,-22.93828636555769,-24.086064650944813,-25.03502742476155,-25.2698889473699,-25.613163388217377,-26.23628055819656,-27.22649661305444,1
162712.50+312259.1,0.728102,-23.61028008279152,-23.716303337950013,-23.88826276722973,-23.880993684700776,-24.024689949139024,-23.51830583843833,-23.377501777768323,-24.707577812031595,-24.654542570279528,-25.035915531304905,-25.725697432226763,-26.62858444326745,1
162723.39+145603.4,0.877,-24.248150940611428,-24.305464384106838,-24.636672630526235,-24.74326239775798,-24.98085371744817,-22.23328480351288,-23.91378024951314,-25.248374577565816,-25.50134181439908,-25.84643445615824,-26.493763204608644,-27.51845319145952,1
162827.98+315927.4,0.904908,-23.905100336815877,-24.00242234637412,-24.274666360675425,-24.28172655537109,-24.52269893193881,-22.556149436352232,-23.673543051191416,-24.855593869734445,-24.93008268046491,-25.38943236173481,-26.1973638601416,-26.995031101108044,1
162844.91+000653.7,1.103128,-24.09975244293083,-24.28752686919706,-24.6855029383705,-24.90149928692749,-25.103724096516263,-22.882030414031025,-23.82307331361779,-25.594392379135368,-25.316991949412675,-26.07104510821837,-26.602472649810345,-27.566578810574672,1
163059.65+322345.8,1.521748,-24.378838735830374,-24.588641716064867,-24.901097180627705,-25.084814443247723,-25.29934842225601,-22.09213401507388,-24.475830318792152,-25.83775960921001,-25.7945985065852,-25.929321240358355,-26.708431077003222,-27.51599761240409,1
163108.20+561227.4,0.86091,-24.418995578725035,-24.522095976611546,-24.932386640937352,-25.245207593194465,-25.443498782439335,-23.747722429140957,-24.22544093473148,-25.84998935088892,-25.947869265591816,-26.44939005738622,-26.805130124129764,-27.73829716446443,1
163117.43+564338.5,0.830466,-23.00214861287328,-23.166465228821654,-23.546085540643293,-23.68080877318626,-23.835826834408294,-22.027120164925453,-22.95443717643185,-24.822012843926355,-23.6523080275252,-25.034580756372847,-25.5400888325293,-26.392285859712533,1
163134.80+325019.8,0.690489,-23.6336597140518,-23.72942921081447,-24.03869184673254,-24.12152834464748,-24.200867066306955,-22.73592448872017,-23.50404659439239,-24.358186940563577,-24.64116726773417,-25.15696259302175,-26.06407011934224,-26.986718855136413,1
163229.70+144518.3,0.967652,-24.431851708480416,-24.55540165308791,-24.743370490448747,-24.851600287099814,-25.128782652159973,-21.91795408756019,-23.29473553087107,-25.088587383255916,-25.166412120246186,-25.951728254572423,-26.42881096578621,-27.46427278307724,1
163245.64+261050.9,0.677273,-23.21343277430019,-23.317629831800637,-23.653681176631856,-23.87857239595864,-23.9579687871337,-23.258198800630097,-23.040377881634623,-24.538533282285776,-24.70011811444708,-24.955759990462216,-25.55270183464369,-26.360350896792557,1
163255.52+373459.2,0.655593,-23.67653203283957,-23.92980180380958,-24.308844784507052,-24.42043421627596,-24.52435622360716,-23.391682121201345,-23.6201964080767,-24.81066227441597,-25.18316736886153,-25.124366308053624,-25.774379617452045,-26.73693293817705,1
163334.39+290128.0,0.573455,-23.87830765291771,-24.124439220367428,-24.50940619137749,-24.64890252847217,-24.75900776012428,-23.58897996805358,-23.55268717124799,-24.808802617276047,-25.227904598400947,-25.6507112225864,-26.444859161679208,-27.44523336792336,1
163523.89+305657.5,0.699977,-23.410704105898983,-23.521436325549445,-23.80523924038506,-23.932046206605,-24.01355635898961,-23.200885757734223,-23.20860898428933,-24.520279580000555,-23.163411766690217,-24.797928548553852,-25.409315522103288,-26.173887029376665,1
163545.08+441451.3,1.56267,-24.722312494953744,-25.003749748350927,-25.26548306549764,-25.33011326755701,-25.578335917706355,-23.015555332189383,-24.472530079176025,-26.081824419638423,-25.57102809540894,-26.39494585455774,-26.55929010873709,-27.54668121578732,1
163608.85+111529.2,1.027,-24.54104163489153,-24.838279233393934,-25.279091329182325,-25.505145043261173,-25.793296683964723,-23.04413098928236,-23.767501621316484,-26.15774966516615,-26.1536472501667,-26.5806568799756,-26.989322994501386,-27.956549670674264,1
163618.36+280618.9,0.977,-25.221448917950323,-25.239542808406345,-25.514165567926167,-25.68799860661425,-25.841749676601182,-20.888244830257666,-24.64189423071857,-25.759406205724936,-25.77788499139686,-26.1901795629978,-27.24012024418744,-28.179443768989625,1
163636.50+264809.2,0.5615,-23.11732769035972,-23.466573171380887,-23.86104774500994,-24.2142989867811,-24.2311606707473,-22.64128532128969,-23.0987923145512,-24.48638310150664,-24.84364308369552,-25.201224347849017,-25.46056744065398,-26.279998574873957,1
163709.31+414030.8,0.761,-24.21168925089312,-24.675064433674876,-24.90824904504142,-24.978177548243387,-25.08288248507853,-23.99578811256537,-24.409560044448188,-25.62049665816549,-25.648363557841257,-26.03594028108047,-26.742205587635603,-27.58184278402087,1
163738.82+335324.4,0.796,-24.202802839575472,-24.271520975556708,-24.51926479842111,-24.53824321690825,-24.623053493706028,-23.611723600097022,-24.05796612579879,-24.85561254774092,-24.749462522997543,-25.50902227582851,-26.11851614852672,-27.08307675754608,1
164014.01+493829.4,2.023426,-24.166740649495537,-24.59163355859525,-24.98886272446153,-25.066004261060154,-25.23968642348194,-20.782631724831653,-22.08678692651691,-26.00443778736833,-25.455812682992605,-26.572179437347472,-26.292441729938076,-27.273356716981286,1
164346.89+434645.0,0.94,-24.34446863612877,-24.44233028140488,-24.755104904007823,-24.87315518625925,-25.058504735109288,-22.78756372124532,-24.119173274961447,-25.26537442431844,-24.706473638145752,-25.711490176104395,-26.19999304278283,-27.11585525751499,1
164418.25+321301.3,0.803114,-23.84512207951253,-24.111888911476186,-24.430913524265225,-24.389584581801337,-24.55917910132745,-21.913733527899183,-23.377577321963937,-24.71677340468632,-24.568247693375877,-25.577147343296584,-25.820699642548213,-26.689907364003528,1
164442.82+250400.0,0.803109,-23.375393677468796,-23.618326886046592,-23.954000752876663,-24.046208616137136,-24.168777203497243,-20.365343844875813,-22.65313735709696,-24.495094265362795,-24.853284031443238,-25.65882333785158,-25.798369540339745,-26.79280442066721,1
164730.88+360101.6,0.844816,-23.319394592022796,-23.475075132628337,-23.733668802624244,-23.80339600840787,-23.892618791603155,-22.032627414909204,-22.596303931410223,-24.64729471885097,-24.596981265508,-25.788070445869565,-25.39368417578251,-26.256076787813782,1
164824.90+293831.3,0.593402,-23.60625132809467,-23.83180268476891,-24.167165219828814,-24.28895695310123,-24.545830568377568,-23.208226537640783,-23.322861662436235,-24.52818373652905,-24.92823888248385,-25.11267276362004,-25.835152074028013,-26.77642393389158,1
164845.39+192956.0,0.758,-23.760846398030598,-24.08233531938141,-24.492920791036404,-24.49944003040027,-24.677825433782008,-21.855391939689305,-23.41644228389442,-24.9275834226126,-24.983145075216918,-25.067992832966222,-26.471093995372424,-27.377355456433303,1
165212.28+332603.0,0.809881,-23.44744128819632,-23.63691170182635,-23.94361077185832,-24.029799085934663,-24.17233489092264,-22.732885746427044,-23.1135801755956,-24.366515376982917,-24.746328607337016,-25.197747251962948,-25.883448032574563,-26.73862171833308,1
165255.89+312343.8,0.592994,-23.418707068742748,-23.67324713024709,-23.864841806425453,-24.00321206332428,-24.12595386990926,-22.80227183010888,-23.26648902892202,-24.748667803699263,-25.015991773365236,-25.519707872529324,-25.465220453464525,-26.341517409554147,1
165321.72+435159.2,1.043348,-24.4481599230537,-24.622437796901767,-24.96678584110328,-25.07934472571247,-25.23265316504009,-23.135490733895733,-24.490103444215222,-25.598029665164567,-25.391125291698494,-25.9018823907956,-26.611135360234552,-27.38282258580638,1
165328.00+293945.6,0.796924,-23.882740645459695,-24.044078592824714,-24.35381898538649,-24.48369033303017,-24.553270422592323,-23.043297472160955,-23.493845151814018,-24.64766741126668,-24.898607742277715,-25.41359692474761,-25.90873126859529,-26.801141770754988,1
165358.91+355318.3,0.688621,-23.458532091237306,-23.49832533097658,-23.849699324591256,-23.9620536707716,-24.020941168280142,-23.727705564492435,-23.39864973782077,-24.043238554247825,-24.307698442934587,-24.672978439505005,-25.469482007744748,-26.253573462080023,1
165613.82+420909.7,0.87261,-23.8453676550638,-24.29824403568424,-24.59106397978674,-24.622367725881432,-24.786771035883408,-21.60035338371328,-23.431090591598853,-25.205521300876924,-25.494002389017417,-25.73335964452588,-26.25874863976108,-27.043097546609022,1
165614.00+351014.7,0.805,-24.516358468787377,-24.501008112101985,-24.77452890378028,-24.90721839180487,-24.96063439705297,-23.06199068122189,-24.17953428921442,-24.69965350674593,-25.06232605833408,-25.431311915823336,-26.57837711703784,-27.503171436082912,1
165638.97+265120.1,0.708697,-23.616495343824816,-23.846236610378057,-24.24548694681666,-24.484471328170443,-24.593374495479623,-22.58011361782749,-23.023086968420632,-24.715396865804536,-23.66704936028185,-25.702094531222663,-26.249828314749266,-27.265988170966168,1
165739.52+341128.9,0.705799,-23.25270037267716,-23.395993033741064,-23.70721725734736,-23.78473107207412,-23.91534284950001,-22.927669292420298,-23.095074904790398,-24.099692464353325,-24.256665536669438,-24.990969807376864,-25.414999572228503,-26.252092100999235,1
165744.60+425730.8,0.990243,-24.601275094406443,-24.762678699612398,-25.01417332184397,-25.22030087134849,-25.496234200810324,-23.940449353058725,-24.489910486164472,-25.63946712562408,-25.33218286721775,-25.88416453844281,-26.88553952330693,-27.84503297461666,1
165759.07+480653.3,0.898038,-25.351530855261643,-25.38635471628617,-25.62253522105101,-25.78341668740429,-25.96640722889347,-24.49936864856758,-25.072089247347293,-26.065020980076145,-26.15536738850594,-26.4559959704581,-27.13528049152325,-28.05206433502569,1
165817.31+480229.6,0.837691,-23.431401779185197,-23.541442226663165,-23.841220361285853,-23.97392092506044,-24.159816540584817,-20.996805912458296,-23.303406575786735,-24.80606542906482,-24.457210492860405,-25.45842834067009,-26.09554071039063,-26.955165859913592,1
165931.91+373528.8,0.7721,-24.054995568308197,-24.30462056969745,-24.593396219330923,-24.629498885353243,-24.72892070856684,-23.450748507092808,-23.917380456833204,-25.00149992608014,-24.67242140984122,-25.39666538388963,-25.738594125213137,-26.56664580169804,1
170007.24+201845.5,0.661941,-22.990248949562908,-23.32899509198074,-23.550623241430213,-23.57234055465931,-23.679475632978072,-22.61064810786542,-22.757499872705218,-24.00273484194504,-24.102001447884373,-24.846324573539373,-25.219471934972077,-26.09505210039312,1
170018.09+224854.5,0.9206,-24.124056687608046,-24.29654850953488,-24.67216479675818,-24.79629363926563,-25.0138201425014,-23.0254239084499,-24.133374134525983,-25.1108095322822,-25.146114780174543,-25.6592679278149,-26.144499292985248,-27.014669258552647,1
170150.81+474027.8,0.985513,-23.91701314131883,-24.09530994284315,-24.43437065300452,-24.566095346586028,-24.815837598160925,-23.344576860806765,-23.969817043663483,-25.26397456279205,-25.443355751810703,-26.31940118776624,-26.00136508719972,-26.85854234647788,1
170339.54+325957.0,1.378119,-24.480253576291677,-24.562322745380705,-24.84267687577588,-24.929582455753085,-25.102114351701623,-21.5940474948553,-24.061225323687104,-25.57806190696589,-25.549212509740546,-25.45159334404597,-26.331629297962227,-27.232759371030664,1
170416.25+433044.3,0.789348,-24.356390266894728,-24.44702698366429,-24.620919607796992,-24.80251609307752,-24.85864017264846,-23.342073431903856,-23.91489085184716,-24.88847329019333,-25.238547153616487,-25.29210873049473,-26.264147408977596,-27.23633768116036,1
170518.80+240402.0,0.690319,-24.682245033327767,-24.77352337922307,-25.04594412101474,-25.0884159705454,-25.17707640905444,-24.58029754069202,-24.59441318011825,-25.014519822374297,-25.07685411290324,-25.481525026603016,-26.602120743696585,-27.557731997729785,1
170823.10+412309.5,0.838883,-24.42162400975506,-24.49033749897267,-24.721253016252728,-24.85108036175518,-24.97711672663564,-23.972482352348717,-24.53166827885877,-25.1589877822783,-25.31414538065185,-26.22376827405441,-26.801692546064917,-27.75153914864291,1
171010.90+374905.3,0.856812,-24.093743093943992,-24.306132623036248,-24.66743547604821,-24.805181931909587,-24.956907448439072,-23.628986037420752,-23.909264575924105,-25.020000777651603,-24.85723144281921,-25.849166960967157,-26.241414179750493,-27.25302863259957,1
171030.47+315936.0,0.587825,-23.16427980250742,-23.273339544640976,-23.51909605981696,-23.550070103588315,-23.731255342483465,-22.51764002166302,-22.48733247611301,-24.02990847351868,-24.05801581027205,-24.23229982431599,-25.01848627685188,-25.870098799333658,1
171143.82+310048.6,0.991918,-24.69641510073752,-24.941045868896545,-25.3514251366888,-25.49640615955545,-25.722270749075168,-22.45268120815112,-24.21098675910539,-25.869539813482184,-25.92316793526558,-26.365305757919277,-27.04611993995785,-28.110924763616435,1
171220.81+291806.9,1.043095,-24.156125498087867,-24.31800281904391,-24.663182944653517,-24.834863992319438,-24.970845518059445,-22.28266041297664,-23.782211983648004,-25.34040299282136,-25.16452950086421,-26.033962162860146,-26.00311044013086,-26.918741145286347,1
171404.20+302700.3,0.709032,-23.946592627291743,-24.041241883901357,-24.213968287770555,-24.238798555695663,-24.314101773646467,-22.351981745902936,-23.32990212851188,-24.55122701067354,-24.750937724662585,-25.031751458360432,-25.73434361197973,-26.67079910697897,1
171508.08+552924.9,0.855389,-24.105734416295437,-24.20140076446217,-24.601435829734758,-24.77295568165717,-24.824573733390107,-22.848088525077127,-23.325580408148237,-24.95513615092938,-24.84487229081209,-25.52185043323553,-25.948992793025752,-26.89855696048391,1
171510.69+403137.5,0.629597,-23.34102890462353,-23.621344028720568,-23.87409793905608,-23.958813562260595,-24.082631663068927,-22.665798635788608,-22.91039248189405,-24.50033847966486,-24.52390022605722,-25.001442621235554,-25.34616190633177,-26.20118928296021,1
171550.38+410337.3,0.652279,-23.629067409467552,-23.71502571268807,-24.1015358796704,-24.21023728565727,-24.30097257237201,-23.552059757438244,-23.467395220549896,-24.598887232643467,-25.012372319011444,-25.27680904011828,-25.958677386978348,-26.89519930368797,1
171654.20+302701.4,0.751894,-24.703062228054744,-24.892997521746317,-25.22354668504377,-25.472428402071323,-25.57437766824806,-23.844320356524168,-24.330688174003484,-25.655283406644248,-25.651512683435904,-25.9452361113482,-26.67048229366348,-27.614040797475504,1
171704.68+281400.5,1.078942,-25.969305009630222,-26.104793269924404,-26.362881233834656,-26.52170903212196,-26.799156074486493,-24.08812294093109,-25.41005406646314,-26.868939379386717,-26.78675818548537,-27.170564925086254,-28.22973043519843,-29.060497522856224,1
172026.49+545703.4,0.906717,-24.376719425758782,-24.527234818163837,-24.861042226194566,-24.889504641405495,-25.07943799884078,-22.99765013401817,-24.503618119964045,-25.35072152670072,-25.341963002071346,-26.189705427843887,-26.548225804254862,-27.43505967889121,1
172538.52+301854.2,0.9505,-23.93772902949156,-24.20149920016904,-24.52909743426646,-24.650523407737406,-24.864271507525896,-22.67573357080346,-24.11578803619086,-24.960209619379857,-24.995549737668604,-25.84334871120834,-26.034266273452232,-26.97639576543248,1
172619.77+601559.9,0.925464,-24.65180994969909,-24.78282580787736,-25.126729522787684,-25.254071380459543,-25.368407279424137,-23.66365302520347,-24.54169080279628,-25.63263396886772,-25.61054876836137,-25.97586489567772,-26.572285631759947,-27.341985128088087,1
173514.43+560228.1,0.491468,-22.4535655869535,-22.796195271614675,-23.18408010322167,-23.35952691384657,-23.70623351492613,-21.51292649721421,-21.91774016206432,-23.89171202374719,-23.942570504017056,-24.41581693039937,-25.009816039442608,-25.88081781007083,1
173842.98+533004.2,1.17405,-24.994979338600885,-25.09156271758897,-25.380103871388744,-25.54672900034078,-25.702560940700103,-23.466833550071133,-24.62548432219161,-26.04345916934104,-25.56729427560056,-26.48405899763676,-27.043974484686423,-27.99859612639377,1
203725.23-053746.9,0.681569,-24.143120293870748,-24.26801507846831,-24.53270173451452,-24.630018587884464,-24.73856213099086,-23.696317641017128,-23.46121202229492,-24.886974804183588,-25.2418910640027,-25.57867816989936,-26.06988603894853,-26.94236254532047,1
210356.78+001541.4,0.876234,-24.48780144738832,-24.66059210800034,-24.967987200246807,-25.058767031047463,-25.235896217825616,-23.643483438834856,-24.602170278040266,-25.534807179692404,-25.63010615609164,-26.056521460027263,-26.593485024076607,-27.52446984651963,1
211339.24+012807.9,1.744322,-24.36104691804296,-24.59411856551817,-24.921166266253618,-25.088935770041434,-25.37171641029174,-22.28593809851744,-23.799436961138515,-26.27299539148837,-25.27611207102461,-26.75621294796061,-26.031006990962656,-26.782533149973123,1
211927.27+034826.0,1.551296,-24.03122289993173,-24.373332583314653,-24.7710600354442,-24.885354596339617,-25.198659502872932,-22.14439556254325,-23.89721249333917,-25.946936999683164,-26.124230464577156,-26.673624743944774,-26.603732962789817,-27.635775746951275,1
212001.32+100106.9,0.609064,-23.791439899029044,-23.94298564880537,-24.18635250301953,-24.169975909647327,-24.25674535666608,-23.122338175203534,-22.882979681630623,-24.652515319275164,-24.36214202150163,-25.28675099421883,-25.32759552917031,-26.232596933759865,1
212122.32+032229.7,0.766762,-23.5726495543598,-23.70884530609356,-24.051701089619787,-24.25588624897604,-24.408702874454097,-22.776756543968528,-23.030381130397966,-24.72374246727209,-24.94888752543297,-25.69926697378189,-25.978696682079597,-26.813481979854156,1
212243.03+002028.1,0.9795,-24.24072086850341,-24.3103992408906,-24.635244234871845,-24.76370446157888,-25.021122859499798,-23.588621064376632,-24.42619871096299,-25.19859222232761,-25.43734129048237,-26.015237463435625,-26.449821147588267,-27.305587322656176,1
213338.14+012628.7,1.009791,-23.990318059963943,-24.091002611893312,-24.40431984100422,-24.52083532122769,-24.719402513994755,-22.763928121909505,-23.69990882370614,-25.36311908231177,-25.27340084358756,-25.61033963352364,-25.950600604461552,-26.63937383926229,1
213645.32+015958.4,0.91889,-23.5072582761964,-23.749853607835696,-24.16463191010975,-24.40131361303779,-24.6930449991175,-22.50919923844615,-23.306023764539425,-25.01423780358239,-25.10286310619756,-25.367104587897558,-26.15101722772776,-27.10199865602308,1
213735.50+115058.5,1.113108,-23.93811688528035,-24.228809358262687,-24.737703524554615,-24.935695563058875,-25.27466815713158,-21.927045298857827,-24.2759671632775,-25.95354384026123,-25.00057220751913,-25.72826599992623,-25.998308442201267,-26.414466458819582,1
213958.26-010622.6,1.045,-24.67511882837318,-24.79078093153849,-25.14426740499529,-25.258374275704263,-25.488373885026807,-23.233258336734337,-24.58496912804803,-25.642744281345184,-25.748549369415464,-26.32059338818888,-27.040611892938504,-28.028465027285392,1
214843.56+001054.5,0.6712,-24.036824625838594,-24.23851216028135,-24.538553389788795,-24.61411846552069,-24.783219575070063,-22.83017076063553,-23.29972256590699,-25.005692759854803,-25.39720055668181,-25.71716572167349,-26.373372507064044,-27.300702626056115,1
214854.63+010107.2,0.819,-23.58389419410453,-23.731754868484657,-24.10465613297097,-24.32770472049221,-24.48169312663588,-21.616840064272587,-22.406006318949636,-24.681246067586663,-23.55456341679888,-25.469550835491468,-26.120527029842883,-27.05862636050044,1
220310.55-084632.2,0.923259,-24.521666805456963,-24.56837675645595,-24.897115965172745,-25.1007085811242,-25.338806402302943,-23.238302844987658,-24.059608286779152,-25.446166208068348,-25.5899970634853,-26.011135408353454,-26.54516813673957,-27.51133404877101,1
220836.01-084608.3,0.797773,-23.9821204082268,-24.117009306186453,-24.534749001289374,-24.638226274779147,-24.75858873680164,-23.23950741043443,-23.675167018303256,-24.96907539833622,-25.288380705800854,-25.6837634060284,-26.29622240823195,-27.147285056691505,1
220925.71-093057.0,0.698932,-23.53172586284069,-23.666936337471803,-23.93498402166696,-23.94189553742474,-23.982840567523496,-23.323596850708693,-23.43282592746943,-24.48315920574259,-24.55812368233593,-24.926001515710414,-25.241128243549003,-26.06063891230576,1
220933.80-031237.7,0.852,-23.09055208034245,-23.51860453525007,-23.822564026320546,-23.8948669833368,-24.106331132725177,-20.24797287462605,-22.85665416099412,-25.159693279181145,-25.24411356536395,-25.640305976434156,-25.564200574950775,-26.52302497340799,1
221520.49+312404.2,0.888868,-23.954756749577214,-23.99736844635216,-24.25230089354638,-24.347144307365188,-24.550668457663104,-22.71343141095791,-23.391221701390435,-24.951266356509887,-24.294917146037864,-25.46528794060092,-25.76780974381584,-26.56745623541807,1
222137.24+301820.5,0.499658,-22.62567422528137,-22.80317135982834,-23.28563512361784,-23.29902399197858,-23.488344138083317,-22.06842619363862,-22.29498141366352,-23.739548582950285,-23.899172530944966,-24.94462113942019,-25.044341970176003,-25.862635020907227,1
222310.89-004448.4,1.421254,-23.990007044374703,-24.3532731673854,-24.65818018861093,-24.7976090111516,-25.070533635018844,-22.49241722699285,-23.75216804386944,-25.708794038011877,-25.837128312643525,-26.051543891744853,-26.41445113706725,-27.260652281125104,1
222400.07+303743.0,0.959501,-23.26771699786297,-23.52793272289064,-23.9230973381795,-24.108636506959083,-24.21825460031395,-22.48061353301085,-23.60391552185525,-25.12147794616541,-24.39241247676148,-25.88756857996465,-25.53456818216832,-26.447676651165764,1
222500.23-032200.2,0.784,-23.37588588822941,-23.663520325342603,-24.055010220311537,-24.14181769791772,-24.341013057628334,-22.22095786139773,-23.400820462897528,-24.77527786906084,-24.55508344262296,-25.060408013712863,-25.5689118873592,-26.47087818789256,1
222600.63+191849.6,0.822987,-24.00895674922005,-24.190734702664876,-24.537645024211507,-24.641066874667512,-24.809817390470403,-23.666491731981782,-24.20120128422171,-25.3095745854404,-25.041977101166346,-25.741663538092347,-26.321116364366787,-27.283567705627732,1
222726.27-002855.7,0.840458,-23.73414369145925,-24.05153958495685,-24.47736903671793,-24.68806437568246,-24.899759733847382,-22.27862927889756,-22.88463570849446,-25.05284054490893,-24.879809523484035,-25.751894276004748,-26.21761099793348,-27.03492910964197,1
222842.38+052921.1,1.013475,-23.9878102593111,-24.14839945631412,-24.46800975139289,-24.6004051185558,-24.78849784433273,-21.55646815807055,-23.50254089079759,-25.31921835573267,-25.31454901197633,-26.104458737456813,-25.986733268492326,-26.78468376658552,1
223150.49-004453.5,1.4343,-24.36675524841291,-24.518904710828902,-24.83692509322216,-24.99656971142989,-25.3059780713286,-21.826656702031872,-24.087348013788045,-25.67879475992529,-25.76497288248909,-26.24492458288735,-26.661195053454733,-27.50454177017217,1
223533.15-093123.0,0.92244,-23.73989792661944,-23.968584370753423,-24.404548100669004,-24.614569697650968,-24.85715906931352,-22.951115747777077,-23.623264801144025,-25.061252786362523,-25.203743295062477,-25.850064076898697,-26.22610410543343,-27.05103892696164,1
223544.75-081208.4,1.0281,-24.243918697596012,-24.31427847440628,-24.59718443439321,-24.67149396614369,-24.81628290876345,-22.498510349729106,-23.772394078083085,-25.284518139959783,-25.320628097441915,-25.43293562958255,-26.267523106583933,-27.384906786876417,1
